customer_id,company_name,email,industry,country,plan,segment,mrr,arr,customer_since,is_churned,churned_at,created_at,updated_at
CUST-00455,Smith-Benson,torresthomas@clark-medina.com,Consulting,India,starter,SMB,47.25,567.0,2024-02-13,False,,2024-02-13,2026-06-29T14:45:53.551201
CUST-00456,"Christensen, Dunn and Dean",heatherbarnett@aguilar-alvarado.com,E-commerce,Netherlands,enterprise,Enterprise,4360.54,52326.48,2025-10-24,False,,2025-10-24,2026-06-29T14:45:53.552282
CUST-00457,Brown and Sons,brian01@guerrero-alvarado.com,Real Estate,Germany,growth,SMB,298.72,3584.64,2024-07-29,False,,2024-07-29,2026-06-29T14:45:53.552930
CUST-00458,Carter Ltd,yhall@bray.org,Legal,Singapore,enterprise,Enterprise,9731.07,116772.84,2023-12-13,False,,2023-12-13,2026-06-29T14:45:53.553456
CUST-00459,Lopez PLC,tcastro@williams.com,Healthcare,India,growth,SMB,392.11,4705.32,2025-10-01,False,,2025-10-01,2026-06-29T14:45:53.553920
CUST-00460,Long-Moore,gabrielle54@ferrell.com,SaaS,Nigeria,enterprise,Enterprise,3471.38,41656.56,2024-11-28,False,,2024-11-28,2026-06-29T14:45:53.554481
CUST-00461,"Scott, Hughes and Cooke",raymondstacy@hernandez.com,SaaS,United States,starter,SMB,87.73,1052.76,2023-10-03,True,2024-12-28,2023-10-03,2026-06-29T14:45:53.555214
CUST-00462,"Reyes, Yu and Salazar",robertberry@waller-browning.com,Healthcare,United States,growth,SMB,436.02,5232.24,2023-11-12,False,,2023-11-12,2026-06-29T14:45:53.555984
CUST-00463,"Anderson, Delgado and Carpenter",michelleparker@roach.com,Consulting,Kenya,growth,SMB,301.29,3615.48,2025-05-26,False,,2025-05-26,2026-06-29T14:45:53.557178
CUST-00464,"Stark, Stewart and Grant",whitemary@acosta.biz,Manufacturing,Nigeria,enterprise,Enterprise,7273.27,87279.24,2026-04-13,True,2027-07-08,2026-04-13,2026-06-29T14:45:53.558117
CUST-00465,Ramos-Peck,edwin31@lopez.org,Manufacturing,Germany,starter,SMB,30.17,362.04,2025-03-28,False,,2025-03-28,2026-06-29T14:45:53.558801
CUST-00466,"Bradley, Hall and Hall",howardhailey@anderson-mathis.info,Marketing,Canada,starter,SMB,64.16,769.92,2024-08-16,False,,2024-08-16,2026-06-29T14:45:53.559834
CUST-00467,White-Hughes,mtaylor@johnson.com,E-commerce,Australia,starter,SMB,93.26,1119.12,2026-04-03,False,,2026-04-03,2026-06-29T14:45:53.560381
CUST-00468,Newton and Sons,carlho@camacho-burns.com,Marketing,United Kingdom,business,Mid-Market,1721.82,20661.84,2025-03-31,False,,2025-03-31,2026-06-29T14:45:53.561229
CUST-00469,Patterson Inc,zcortez@crosby.com,E-commerce,India,business,Mid-Market,1937.95,23255.4,2025-06-08,False,,2025-06-08,2026-06-29T14:45:53.561840
CUST-00470,Hayes Inc,aprilfoster@williams.com,Fintech,Kenya,growth,SMB,218.99,2627.88,2025-09-14,False,,2025-09-14,2026-06-29T14:45:53.562805
CUST-00471,Gonzales-Wilkerson,steven64@ellison.info,Manufacturing,Singapore,starter,SMB,35.55,426.6,2024-04-18,False,,2024-04-18,2026-06-29T14:45:53.565668
CUST-00472,Davis-Mason,kimberlypace@payne.com,Fintech,Singapore,starter,SMB,73.57,882.84,2026-03-28,False,,2026-03-28,2026-06-29T14:45:53.566257
CUST-00473,Garza-Marquez,nicoledavis@holt-meadows.com,Fintech,Nigeria,enterprise,Enterprise,7158.26,85899.12,2024-04-01,False,,2024-04-01,2026-06-29T14:45:53.566800
CUST-00474,Wilson Group,christopher68@herring.com,Consulting,Singapore,starter,SMB,45.08,540.96,2024-01-06,False,,2024-01-06,2026-06-29T14:45:53.567240
CUST-00475,"Savage, Huffman and Martin",haroldjoseph@parker-cross.info,Education,Nigeria,business,Mid-Market,568.84,6826.08,2024-11-30,True,2026-07-30,2024-11-30,2026-06-29T14:45:53.567803
CUST-00476,"White, Roach and Horne",deanjohnny@jimenez-jimenez.com,SaaS,Australia,starter,SMB,41.55,498.6,2024-09-19,False,,2024-09-19,2026-06-29T14:45:53.568366
CUST-00477,Young-Chapman,cchavez@burke.com,Marketing,United Kingdom,growth,SMB,399.9,4798.8,2026-01-28,False,,2026-01-28,2026-06-29T14:45:53.568733
CUST-00478,Harvey-Grant,brandonhernandez@bailey.org,Marketing,Kenya,business,Mid-Market,742.68,8912.16,2025-10-26,False,,2025-10-26,2026-06-29T14:45:53.569296
CUST-00479,Rivera-Miller,butlergregory@mitchell.org,Fintech,Nigeria,business,Mid-Market,1074.77,12897.24,2026-01-21,False,,2026-01-21,2026-06-29T14:45:53.569851
CUST-00480,Burch Ltd,sarah14@richardson-gray.com,Fintech,France,business,Mid-Market,579.54,6954.48,2025-11-18,False,,2025-11-18,2026-06-29T14:45:53.570196
CUST-00481,"Brown, Ruiz and Martinez",mark68@dominguez.com,Education,Singapore,enterprise,Enterprise,9750.36,117004.32,2025-04-22,False,,2025-04-22,2026-06-29T14:45:53.570621
CUST-00482,"Blair, Fuller and Benitez",mramsey@mitchell.net,Marketing,Netherlands,enterprise,Enterprise,3824.11,45889.32,2023-12-15,False,,2023-12-15,2026-06-29T14:45:53.571222
CUST-00483,"Gomez, Anderson and Hart",lvasquez@hall.com,Fintech,South Africa,growth,SMB,370.88,4450.56,2025-12-08,False,,2025-12-08,2026-06-29T14:45:53.571838
CUST-00484,Garrett-Wilson,laurenduarte@williams-bailey.com,Fintech,Germany,business,Mid-Market,1696.08,20352.96,2023-08-05,False,,2023-08-05,2026-06-29T14:45:53.572340
CUST-00485,"Harris, Campbell and Tyler",kevin85@wilson.com,Healthcare,India,growth,SMB,251.0,3012.0,2023-07-16,False,,2023-07-16,2026-06-29T14:45:53.572756
CUST-00486,"Carroll, Choi and Collier",markmorgan@mendoza.com,SaaS,Germany,enterprise,Enterprise,4532.43,54389.16,2025-03-05,True,2026-07-03,2025-03-05,2026-06-29T14:45:53.573416
CUST-00487,Burton PLC,steven60@evans.net,Fintech,Canada,business,Mid-Market,1641.02,19692.24,2025-07-15,True,2026-10-29,2025-07-15,2026-06-29T14:45:53.573839
CUST-00488,Ray LLC,carl24@morgan.net,Fintech,United States,enterprise,Enterprise,6454.88,77458.56,2023-07-28,False,,2023-07-28,2026-06-29T14:45:53.574113
CUST-00489,"Obrien, Lopez and Wilson",janet50@gutierrez-crawford.com,Consulting,France,starter,SMB,53.77,645.24,2024-03-12,True,2025-05-10,2024-03-12,2026-06-29T14:45:53.574604
CUST-00490,Gallegos-Turner,gregory50@gentry.net,Fintech,India,starter,SMB,49.43,593.16,2025-01-26,False,,2025-01-26,2026-06-29T14:45:53.574946
CUST-00491,Stein-Moore,sandra84@thomas-wiggins.net,Marketing,Canada,growth,SMB,327.78,3933.36,2023-08-06,False,,2023-08-06,2026-06-29T14:45:53.575661
CUST-00492,Harris Inc,hhughes@smith.org,Healthcare,United Kingdom,growth,SMB,206.57,2478.84,2026-05-15,False,,2026-05-15,2026-06-29T14:45:53.576197
CUST-00493,Owens-Williams,andrew43@gonzalez-mitchell.net,Legal,United Kingdom,growth,SMB,272.87,3274.44,2023-11-11,False,,2023-11-11,2026-06-29T14:45:53.576764
CUST-00494,Lambert-Nelson,joshuasmith@castro.net,Legal,South Africa,business,Mid-Market,876.55,10518.6,2024-11-05,False,,2024-11-05,2026-06-29T14:45:53.577378
CUST-00495,Thomas-Bush,audrey21@austin-morgan.info,SaaS,Netherlands,growth,SMB,282.14,3385.68,2024-11-04,True,2025-11-09,2024-11-04,2026-06-29T14:45:53.577837
CUST-00496,Johnson Ltd,rodriguezbrian@myers-bush.org,Real Estate,Netherlands,enterprise,Enterprise,8431.61,101179.32,2023-09-15,False,,2023-09-15,2026-06-29T14:45:53.578276
CUST-00497,"Lyons, Jensen and Edwards",jenniferlambert@miller.org,E-commerce,Singapore,growth,SMB,219.17,2630.04,2026-03-02,False,,2026-03-02,2026-06-29T14:45:53.578906
CUST-00498,Hess Ltd,tdavis@newman.com,Real Estate,Germany,business,Mid-Market,765.46,9185.52,2024-01-19,False,,2024-01-19,2026-06-29T14:45:53.579344
CUST-00499,"Scott, Cox and White",kristina57@johnson-alvarez.com,Real Estate,Netherlands,enterprise,Enterprise,9741.1,116893.2,2024-02-07,False,,2024-02-07,2026-06-29T14:45:53.579837
CUST-00500,Singleton-Campbell,cassandra28@sullivan.com,Fintech,South Africa,business,Mid-Market,1723.74,20684.88,2025-07-11,False,,2025-07-11,2026-06-29T14:45:53.580182
CUST-00501,"Banks, Sparks and Patel",pgarza@sanchez.com,Manufacturing,United States,growth,SMB,335.89,4030.68,2024-11-16,False,,2024-11-16,2026-06-29T14:45:53.580811
CUST-00502,Cervantes PLC,bmueller@cobb.com,Education,India,enterprise,Enterprise,9542.8,114513.6,2024-12-09,False,,2024-12-09,2026-06-29T14:45:53.581264
CUST-00503,Wilson-Carlson,angela72@blanchard-jones.com,Marketing,Kenya,starter,SMB,86.33,1035.96,2025-12-06,False,,2025-12-06,2026-06-29T14:45:53.581688
CUST-00504,"Wise, Gray and Snyder",davislisa@berger.com,Education,Kenya,enterprise,Enterprise,3112.43,37349.16,2026-05-28,False,,2026-05-28,2026-06-29T14:45:53.582318
CUST-00505,Chavez LLC,cgilbert@harris.com,Fintech,Singapore,growth,SMB,385.09,4621.08,2026-04-20,False,,2026-04-20,2026-06-29T14:45:53.582612
CUST-00506,"Torres, Harding and Graham",veronica90@downs.com,Marketing,Nigeria,enterprise,Enterprise,6656.95,79883.4,2025-11-30,False,,2025-11-30,2026-06-29T14:45:53.583177
CUST-00507,Santana-Faulkner,warnerlori@rodriguez-campbell.com,Manufacturing,South Africa,starter,SMB,84.35,1012.2,2023-10-03,False,,2023-10-03,2026-06-29T14:45:53.583666
CUST-00508,Park-Long,jennifer66@gardner-bates.info,Real Estate,Canada,starter,SMB,36.66,439.92,2024-06-28,False,,2024-06-28,2026-06-29T14:45:53.584078
CUST-00509,Peters LLC,qmoore@taylor.com,Marketing,France,starter,SMB,68.43,821.16,2024-01-31,False,,2024-01-31,2026-06-29T14:45:53.584501
CUST-00510,"Dyer, Barrett and Proctor",christophermay@dalton-english.org,E-commerce,Nigeria,enterprise,Enterprise,2846.56,34158.72,2024-02-07,True,2026-04-11,2024-02-07,2026-06-29T14:45:53.585223
CUST-00511,"White, Hicks and Arnold",ocruz@coleman.org,Consulting,India,growth,SMB,277.31,3327.72,2025-04-20,False,,2025-04-20,2026-06-29T14:45:53.585683
CUST-00512,"Young, Shaw and Jenkins",arthur09@bush-wilson.info,Fintech,Germany,growth,SMB,236.99,2843.88,2025-08-10,True,2026-11-08,2025-08-10,2026-06-29T14:45:53.586181
CUST-00513,Thomas Ltd,steven18@davis.com,Healthcare,France,starter,SMB,37.12,445.44,2026-06-05,False,,2026-06-05,2026-06-29T14:45:53.586592
CUST-00514,"Ryan, Riley and Austin",amanda07@hunt-harrison.com,Manufacturing,Singapore,business,Mid-Market,1013.6,12163.2,2026-05-26,False,,2026-05-26,2026-06-29T14:45:53.587079
CUST-00515,Yu-Yates,gary94@glover.org,Legal,France,business,Mid-Market,1213.24,14558.88,2025-04-13,False,,2025-04-13,2026-06-29T14:45:53.587562
CUST-00516,"Williams, Mooney and Lamb",mitchellchristopher@jones.org,Fintech,United States,starter,SMB,50.02,600.24,2024-03-17,False,,2024-03-17,2026-06-29T14:45:53.588185
CUST-00517,Hodge-Smith,munozrenee@hernandez.com,Healthcare,India,business,Mid-Market,1470.95,17651.4,2024-09-07,False,,2024-09-07,2026-06-29T14:45:53.588735
CUST-00518,Washington PLC,cooperchristopher@larson.info,Real Estate,Nigeria,growth,SMB,305.4,3664.8,2026-06-21,False,,2026-06-21,2026-06-29T14:45:53.589085
CUST-00519,Young-Alexander,jasonnavarro@brown-baker.com,Marketing,Kenya,enterprise,Enterprise,9666.7,116000.4,2025-03-31,False,,2025-03-31,2026-06-29T14:45:53.589576
CUST-00520,Marshall Group,thomas83@vega-price.com,Marketing,United States,growth,SMB,173.55,2082.6,2023-09-18,False,,2023-09-18,2026-06-29T14:45:53.589918
CUST-00521,"Berg, Smith and Ho",ureyes@vega.com,SaaS,India,growth,SMB,278.83,3345.96,2024-02-09,False,,2024-02-09,2026-06-29T14:45:53.590486
CUST-00522,"Hull, Garrison and Rogers",leah49@murray-leonard.com,Fintech,South Africa,growth,SMB,181.31,2175.72,2025-04-29,False,,2025-04-29,2026-06-29T14:45:53.591012
CUST-00523,"Townsend, Meyer and Byrd",lawrencesmith@decker.biz,Real Estate,France,starter,SMB,84.97,1019.64,2026-05-07,False,,2026-05-07,2026-06-29T14:45:53.591517
CUST-00524,"Garcia, Griffin and Robinson",johnathan00@davis.com,Legal,Nigeria,growth,SMB,282.02,3384.24,2023-11-27,False,,2023-11-27,2026-06-29T14:45:53.592130
CUST-00525,"Martinez, Rosario and Miller",nicholasgallagher@knight.com,Consulting,United Kingdom,business,Mid-Market,1394.46,16733.52,2026-01-15,False,,2026-01-15,2026-06-29T14:45:53.592819
CUST-00526,Owens-Mayer,rlivingston@schwartz-contreras.com,Healthcare,Kenya,business,Mid-Market,1026.98,12323.76,2024-07-26,False,,2024-07-26,2026-06-29T14:45:53.593275
CUST-00527,Norman LLC,reyesmarvin@scott.com,Healthcare,France,business,Mid-Market,1877.02,22524.24,2024-08-01,False,,2024-08-01,2026-06-29T14:45:53.593623
CUST-00528,Vasquez and Sons,fwhite@thomas.com,Real Estate,India,starter,SMB,45.7,548.4,2025-05-13,True,2025-11-03,2025-05-13,2026-06-29T14:45:53.593924
CUST-00529,"Rodriguez, Alexander and Green",jonesashley@waters-smith.info,Marketing,Netherlands,enterprise,Enterprise,5344.91,64138.92,2026-02-06,True,2026-09-14,2026-02-06,2026-06-29T14:45:53.594496
CUST-00530,"Bowman, Fitzpatrick and Ortega",edward56@smith.info,Healthcare,Nigeria,enterprise,Enterprise,7083.01,84996.12,2024-02-15,False,,2024-02-15,2026-06-29T14:45:53.595060
CUST-00531,Anthony-Norman,fernandezaaron@meyers.com,Real Estate,Singapore,growth,SMB,294.86,3538.32,2025-05-06,True,2027-03-01,2025-05-06,2026-06-29T14:45:53.595742
CUST-00532,"Turner, Brown and Shea",diazmelissa@miller-stevens.com,Legal,Canada,starter,SMB,89.59,1075.08,2024-11-27,False,,2024-11-27,2026-06-29T14:45:53.596297
CUST-00533,Thompson Inc,tguerrero@price.info,Manufacturing,Kenya,growth,SMB,425.09,5101.08,2026-03-31,False,,2026-03-31,2026-06-29T14:45:53.596732
CUST-00534,"Kim, Lopez and Johnson",cortezbrittany@price-sparks.com,Legal,Singapore,enterprise,Enterprise,5272.07,63264.84,2023-11-07,False,,2023-11-07,2026-06-29T14:45:53.597288
CUST-00535,"Hanna, Cain and Levy",johnsonbrian@williams.net,E-commerce,Germany,growth,SMB,132.07,1584.84,2025-08-13,True,2025-10-15,2025-08-13,2026-06-29T14:45:53.597926
CUST-00536,"Berg, Herrera and Figueroa",sandyjohnson@burns.info,Legal,South Africa,business,Mid-Market,836.27,10035.24,2025-06-10,False,,2025-06-10,2026-06-29T14:45:53.598415
CUST-00537,Sanchez Ltd,alexischen@hoover-davis.org,Fintech,Germany,enterprise,Enterprise,6396.81,76761.72,2026-02-13,True,2028-05-16,2026-02-13,2026-06-29T14:45:53.598832
CUST-00538,"Brown, Roth and Wilson",bryanharris@cain-hendrix.biz,Legal,Nigeria,business,Mid-Market,1312.07,15744.84,2024-03-20,False,,2024-03-20,2026-06-29T14:45:53.599393
CUST-00539,Daugherty PLC,marcoconnell@duran.com,E-commerce,Germany,growth,SMB,494.91,5938.92,2024-11-13,True,2025-01-15,2024-11-13,2026-06-29T14:45:53.599741
CUST-00540,Martinez and Sons,xjackson@martin.com,Fintech,Singapore,enterprise,Enterprise,4101.52,49218.24,2024-12-01,False,,2024-12-01,2026-06-29T14:45:53.600439
CUST-00541,"Salazar, Strickland and Smith",amiller@howe.org,Consulting,India,starter,SMB,83.29,999.48,2023-12-01,False,,2023-12-01,2026-06-29T14:45:53.600886
CUST-00542,Steele-Sparks,nschwartz@bowman.info,Marketing,Canada,business,Mid-Market,1790.57,21486.84,2024-09-11,False,,2024-09-11,2026-06-29T14:45:53.601259
CUST-00543,Hurley PLC,carlsonjennifer@clements.com,SaaS,South Africa,growth,SMB,412.94,4955.28,2025-03-30,False,,2025-03-30,2026-06-29T14:45:53.601759
CUST-00544,Grant and Sons,downstiffany@cox.com,Healthcare,France,business,Mid-Market,1297.42,15569.04,2025-04-09,False,,2025-04-09,2026-06-29T14:45:53.602329
CUST-00545,"Hopkins, Hill and Lee",ginaschmitt@jimenez-moore.com,Manufacturing,Kenya,business,Mid-Market,933.0,11196.0,2025-06-19,False,,2025-06-19,2026-06-29T14:45:53.603004
CUST-00546,"Diaz, Clark and King",vwilliams@buckley.com,Marketing,United States,starter,SMB,38.49,461.88,2023-09-20,False,,2023-09-20,2026-06-29T14:45:53.603449
CUST-00547,Robertson-Jones,jenniferwatkins@barnes-burgess.com,Healthcare,Australia,business,Mid-Market,1799.57,21594.84,2023-08-13,True,2024-02-08,2023-08-13,2026-06-29T14:45:53.603956
CUST-00548,Nguyen Inc,joankane@vance-jones.org,Marketing,Singapore,business,Mid-Market,1741.72,20900.64,2024-06-20,False,,2024-06-20,2026-06-29T14:45:53.604377
CUST-00549,Zamora and Sons,sarahgibson@brooks-ellis.com,Marketing,Netherlands,growth,SMB,329.97,3959.64,2025-07-20,False,,2025-07-20,2026-06-29T14:45:53.604785
CUST-00550,Cantrell-Harris,antoniocarroll@taylor-york.info,Fintech,Netherlands,enterprise,Enterprise,2603.13,31237.56,2026-03-06,False,,2026-03-06,2026-06-29T14:45:53.605272
CUST-00551,Wolf and Sons,cassandra92@cordova.net,Legal,Singapore,business,Mid-Market,1541.06,18492.72,2025-04-08,False,,2025-04-08,2026-06-29T14:45:53.605688
CUST-00552,Vargas Group,alexis63@murphy.com,Fintech,India,business,Mid-Market,1371.93,16463.16,2025-07-27,False,,2025-07-27,2026-06-29T14:45:53.605965
CUST-00553,Mcintyre Inc,cbaird@quinn-gordon.biz,Fintech,Nigeria,enterprise,Enterprise,7077.72,84932.64,2026-01-03,False,,2026-01-03,2026-06-29T14:45:53.606334
CUST-00554,Mendoza-Yates,chavezjohn@mullins.com,E-commerce,Singapore,enterprise,Enterprise,3741.64,44899.68,2025-10-01,False,,2025-10-01,2026-06-29T14:45:53.606900
CUST-00555,Phillips-Holland,smithelizabeth@warner.org,Manufacturing,South Africa,business,Mid-Market,983.3,11799.6,2024-01-21,False,,2024-01-21,2026-06-29T14:45:53.607318
CUST-00556,Ford-Taylor,xlopez@marshall.com,Real Estate,Kenya,growth,SMB,325.46,3905.52,2023-08-05,False,,2023-08-05,2026-06-29T14:45:53.607818
CUST-00557,"Cook, Johnson and Simmons",helen98@norton.com,Legal,United States,starter,SMB,32.22,386.64,2025-02-15,False,,2025-02-15,2026-06-29T14:45:53.608392
CUST-00558,"Dougherty, Leonard and Barron",reyessteven@diaz.net,Legal,United States,starter,SMB,94.06,1128.72,2023-09-22,False,,2023-09-22,2026-06-29T14:45:53.609087
CUST-00559,Castro and Sons,tinaallen@banks.org,Healthcare,Kenya,enterprise,Enterprise,3617.55,43410.6,2026-06-27,False,,2026-06-27,2026-06-29T14:45:53.609539
CUST-00560,Mullins and Sons,michael48@henderson.info,Education,United Kingdom,business,Mid-Market,737.47,8849.64,2026-06-24,False,,2026-06-24,2026-06-29T14:45:53.609977
CUST-00561,"Rose, Martinez and Mckinney",shannon51@mcclain.com,Healthcare,United States,business,Mid-Market,874.58,10494.96,2025-07-23,False,,2025-07-23,2026-06-29T14:45:53.610407
CUST-00562,Hurst-Roberts,rodriguezjoshua@hernandez.com,E-commerce,Netherlands,enterprise,Enterprise,7003.83,84045.96,2023-10-31,False,,2023-10-31,2026-06-29T14:45:53.610985
CUST-00563,Montes-Weaver,thomasfisher@newman.com,Legal,United Kingdom,starter,SMB,78.26,939.12,2024-09-26,True,2025-03-10,2024-09-26,2026-06-29T14:45:53.611537
CUST-00564,"Rogers, Lane and Rios",todd88@ellis-bradley.com,SaaS,India,growth,SMB,306.78,3681.36,2025-09-13,False,,2025-09-13,2026-06-29T14:45:53.612084
CUST-00565,Perez-Watson,kayla02@mitchell-huber.org,Marketing,India,business,Mid-Market,1724.66,20695.92,2024-03-21,False,,2024-03-21,2026-06-29T14:45:53.612503
CUST-00566,"Nichols, White and Thompson",evanwilson@andrews-alexander.com,Fintech,India,growth,SMB,290.08,3480.96,2024-03-04,False,,2024-03-04,2026-06-29T14:45:53.613118
CUST-00567,Hart Inc,tiffany25@fernandez-martin.com,Education,Canada,starter,SMB,36.22,434.64,2024-04-10,False,,2024-04-10,2026-06-29T14:45:53.613472
CUST-00568,Sullivan Group,staciereilly@smith.net,Healthcare,Kenya,enterprise,Enterprise,8186.68,98240.16,2024-01-03,False,,2024-01-03,2026-06-29T14:45:53.613820
CUST-00569,Holland-Phillips,tara92@chandler.com,Consulting,Kenya,growth,SMB,126.36,1516.32,2025-08-25,False,,2025-08-25,2026-06-29T14:45:53.614292
CUST-00570,Taylor PLC,parkerrichard@griffin.com,Healthcare,Netherlands,growth,SMB,275.04,3300.48,2025-07-12,False,,2025-07-12,2026-06-29T14:45:53.614667
CUST-00571,"Davidson, Silva and Walker",james18@rhodes-rosario.net,Fintech,Canada,enterprise,Enterprise,8878.7,106544.4,2023-09-22,True,2025-11-30,2023-09-22,2026-06-29T14:45:53.615229
CUST-00572,Henry PLC,kerrmichael@baldwin.com,Marketing,France,starter,SMB,70.27,843.24,2025-03-02,False,,2025-03-02,2026-06-29T14:45:53.615655
CUST-00573,Smith-Cooper,tiffany81@luna.biz,E-commerce,Nigeria,growth,SMB,198.11,2377.32,2025-02-17,False,,2025-02-17,2026-06-29T14:45:53.616735
CUST-00574,Martin-Luna,achandler@houston.com,Education,Australia,business,Mid-Market,1667.45,20009.4,2025-05-16,False,,2025-05-16,2026-06-29T14:45:53.617562
CUST-00575,Turner PLC,carl96@smith.com,SaaS,Australia,growth,SMB,398.14,4777.68,2024-02-07,False,,2024-02-07,2026-06-29T14:45:53.618180
CUST-00576,Peters Ltd,jamescollier@spencer-williams.com,Consulting,United Kingdom,enterprise,Enterprise,5086.08,61032.96,2025-04-02,False,,2025-04-02,2026-06-29T14:45:53.619161
CUST-00577,Snyder-Singh,anthonysmith@evans-davidson.info,Healthcare,Netherlands,starter,SMB,98.08,1176.96,2025-12-24,False,,2025-12-24,2026-06-29T14:45:53.620079
CUST-00578,"Wade, Roberts and White",anthonyhubbard@gamble-jones.com,Legal,United Kingdom,enterprise,Enterprise,4922.3,59067.6,2024-01-07,False,,2024-01-07,2026-06-29T14:45:53.620843
CUST-00579,Cunningham-Oneill,hmccann@hunt-johnston.com,E-commerce,United States,starter,SMB,70.12,841.44,2025-12-17,True,2026-03-18,2025-12-17,2026-06-29T14:45:53.621316
CUST-00580,"Brown, Flores and Johns",michaelbrown@barnes-barr.com,Manufacturing,Netherlands,enterprise,Enterprise,6051.88,72622.56,2024-03-07,False,,2024-03-07,2026-06-29T14:45:53.621885
CUST-00581,Carter-Fowler,palmerkatie@duran.com,Manufacturing,Nigeria,enterprise,Enterprise,7613.49,91361.88,2023-09-12,True,2025-07-03,2023-09-12,2026-06-29T14:45:53.622370
CUST-00582,Brennan-Serrano,joseph51@carpenter.net,Manufacturing,Australia,growth,SMB,209.99,2519.88,2025-10-20,False,,2025-10-20,2026-06-29T14:45:53.622864
CUST-00583,Maxwell-Jenkins,curtismoore@decker.org,Fintech,Germany,growth,SMB,313.56,3762.72,2024-09-08,False,,2024-09-08,2026-06-29T14:45:53.623285
CUST-00584,"Mathis, Marquez and Park",butlersabrina@fuentes.info,SaaS,Australia,enterprise,Enterprise,7838.67,94064.04,2026-06-04,False,,2026-06-04,2026-06-29T14:45:53.623770
CUST-00585,Vazquez-Taylor,mpreston@gallagher.com,Consulting,South Africa,starter,SMB,93.72,1124.64,2024-12-20,True,2025-03-16,2024-12-20,2026-06-29T14:45:53.624274
CUST-00586,Anderson Ltd,haileyparker@anderson.biz,Healthcare,United Kingdom,business,Mid-Market,1498.12,17977.44,2023-12-30,False,,2023-12-30,2026-06-29T14:45:53.624621
CUST-00587,Jones Group,gwilliams@mcguire.org,Healthcare,Singapore,starter,SMB,78.55,942.6,2026-06-06,False,,2026-06-06,2026-06-29T14:45:53.624918
CUST-00588,Wilson-King,turneralex@patton.com,Education,Canada,business,Mid-Market,1283.51,15402.12,2023-09-29,False,,2023-09-29,2026-06-29T14:45:53.626057
CUST-00589,Lopez LLC,davismeghan@rush-bailey.com,Education,India,business,Mid-Market,689.4,8272.8,2025-12-27,False,,2025-12-27,2026-06-29T14:45:53.626555
CUST-00590,"Austin, Wagner and Jones",ricejennifer@jackson-webster.com,Marketing,Germany,starter,SMB,83.0,996.0,2025-08-14,True,2027-03-03,2025-08-14,2026-06-29T14:45:53.627172
CUST-00591,Knapp Ltd,lrichardson@gonzales.com,Fintech,Singapore,starter,SMB,47.41,568.92,2023-11-29,False,,2023-11-29,2026-06-29T14:45:53.627499
CUST-00592,Coleman-Palmer,urodriguez@owens.com,Consulting,Canada,enterprise,Enterprise,6085.26,73023.12,2024-12-31,True,2026-02-10,2024-12-31,2026-06-29T14:45:53.627953
CUST-00593,Bush-Hawkins,millertristan@campbell-burke.com,Consulting,Kenya,growth,SMB,201.05,2412.6,2025-08-07,True,2027-09-16,2025-08-07,2026-06-29T14:45:53.628453
CUST-00594,Perez-Russell,elopez@crosby-richardson.com,SaaS,United States,starter,SMB,44.99,539.88,2026-05-31,False,,2026-05-31,2026-06-29T14:45:53.628892
CUST-00595,Powers-Sanders,wilsonralph@garza.com,Healthcare,Canada,growth,SMB,117.39,1408.68,2026-05-11,False,,2026-05-11,2026-06-29T14:45:53.629455
CUST-00596,Hester-Morgan,bmartinez@porter.org,Marketing,Australia,starter,SMB,67.7,812.4,2023-10-07,False,,2023-10-07,2026-06-29T14:45:53.629955
CUST-00597,"Harding, Kelly and Estrada",garcher@hernandez-gibson.com,Real Estate,Germany,business,Mid-Market,871.39,10456.68,2024-08-26,False,,2024-08-26,2026-06-29T14:45:53.630458
CUST-00598,Crawford-Fuller,anthonyrojas@jimenez.com,SaaS,Canada,starter,SMB,69.01,828.12,2024-07-22,True,2025-04-06,2024-07-22,2026-06-29T14:45:53.630873
CUST-00599,"Shelton, Hernandez and Howell",wolfdonna@saunders.info,Legal,Germany,starter,SMB,95.79,1149.48,2025-02-12,True,2027-05-15,2025-02-12,2026-06-29T14:45:53.631505
CUST-00600,"Green, Cooper and Heath",cisnerosanthony@beard-wilson.info,SaaS,France,business,Mid-Market,989.95,11879.4,2025-07-29,False,,2025-07-29,2026-06-29T14:45:53.632060
CUST-00601,Ramos-Johnson,angeladalton@dyer-martin.biz,Consulting,Australia,growth,SMB,215.64,2587.68,2024-10-29,False,,2024-10-29,2026-06-29T14:45:53.632592
CUST-00602,Baldwin-Freeman,carrolltracy@jennings.com,E-commerce,India,enterprise,Enterprise,4945.19,59342.28,2024-01-23,False,,2024-01-23,2026-06-29T14:45:53.633171
CUST-00603,Myers Group,wjensen@flores-johnson.com,SaaS,Australia,growth,SMB,159.23,1910.76,2025-08-24,False,,2025-08-24,2026-06-29T14:45:53.633546
CUST-00604,Bailey-Harmon,hubbardcolleen@davis-reed.com,SaaS,France,business,Mid-Market,1452.91,17434.92,2024-01-14,False,,2024-01-14,2026-06-29T14:45:53.634249
CUST-00605,Brown-Sanchez,deborahwatkins@jones.com,Education,United Kingdom,starter,SMB,82.13,985.56,2025-03-29,False,,2025-03-29,2026-06-29T14:45:53.635608
