response_id,customer_id,score,category,comment,submitted_at,created_at
NPS-0001484,CUST-00766,10,Promoter,Incredible support team. Very responsive.,2026-05-12T03:05:02,2026-05-12T03:05:02
NPS-0001485,CUST-00767,9,Promoter,Love the product! Changed how we work.,2026-06-07T01:00:10,2026-06-07T01:00:10
NPS-0001486,CUST-00767,0,Detractor,Had major outages last month.,2026-06-28T06:18:12,2026-06-28T06:18:12
NPS-0001487,CUST-00767,7,Passive,Support could be faster.,2026-04-15T15:24:36,2026-04-15T15:24:36
NPS-0001488,CUST-00768,9,Promoter,Best tool we've used. Highly recommend.,2026-04-27T03:00:47,2026-04-27T03:00:47
NPS-0001489,CUST-00769,10,Promoter,Best tool we've used. Highly recommend.,2026-05-19T19:09:19,2026-05-19T19:09:19
NPS-0001490,CUST-00769,0,Detractor,Had major outages last month.,2026-05-18T16:55:29,2026-05-18T16:55:29
NPS-0001491,CUST-00770,5,Detractor,Data sync issues are frustrating.,2026-06-09T07:01:51,2026-06-09T07:01:51
NPS-0001492,CUST-00770,3,Detractor,Too expensive for what it offers.,2026-06-09T18:57:20,2026-06-09T18:57:20
NPS-0001493,CUST-00771,5,Detractor,Considering switching to a competitor.,2026-04-15T09:30:21,2026-04-15T09:30:21
NPS-0001494,CUST-00771,10,Promoter,Best tool we've used. Highly recommend.,2026-06-28T18:26:36,2026-06-28T18:26:36
NPS-0001495,CUST-00771,3,Detractor,Data sync issues are frustrating.,2026-04-19T15:39:34,2026-04-19T15:39:34
NPS-0001496,CUST-00772,7,Passive,Support could be faster.,2026-06-16T14:04:48,2026-06-16T14:04:48
NPS-0001497,CUST-00772,4,Detractor,Had major outages last month.,2026-06-12T01:39:13,2026-06-12T01:39:13
NPS-0001498,CUST-00772,7,Passive,Works well most of the time.,2026-06-18T10:22:14,2026-06-18T10:22:14
NPS-0001499,CUST-00773,5,Detractor,Considering switching to a competitor.,2026-05-25T00:01:50,2026-05-25T00:01:50
NPS-0001500,CUST-00773,8,Passive,Good product but missing some features.,2026-06-19T11:45:36,2026-06-19T11:45:36
NPS-0001501,CUST-00774,5,Detractor,Too many bugs lately.,2026-05-04T11:59:19,2026-05-04T11:59:19
NPS-0001502,CUST-00774,5,Detractor,Support takes too long to respond.,2026-06-21T17:37:12,2026-06-21T17:37:12
NPS-0001503,CUST-00774,7,Passive,Decent value for money.,2026-05-21T16:33:34,2026-05-21T16:33:34
NPS-0001504,CUST-00775,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-07T03:10:56,2026-05-07T03:10:56
NPS-0001505,CUST-00776,10,Promoter,Love the product! Changed how we work.,2026-06-22T21:38:26,2026-06-22T21:38:26
NPS-0001506,CUST-00776,8,Passive,Support could be faster.,2026-05-02T14:43:18,2026-05-02T14:43:18
NPS-0001507,CUST-00777,7,Passive,Works well most of the time.,2026-06-03T19:36:09,2026-06-03T19:36:09
NPS-0001508,CUST-00778,9,Promoter,Incredible support team. Very responsive.,2026-04-24T06:24:05,2026-04-24T06:24:05
NPS-0001509,CUST-00778,10,Promoter,Love the product! Changed how we work.,2026-06-20T17:50:36,2026-06-20T17:50:36
NPS-0001510,CUST-00778,4,Detractor,Too many bugs lately.,2026-05-30T23:30:52,2026-05-30T23:30:52
NPS-0001511,CUST-00779,9,Promoter,Best tool we've used. Highly recommend.,2026-04-15T12:17:45,2026-04-15T12:17:45
NPS-0001512,CUST-00779,9,Promoter,Game changer for our analytics workflow.,2026-06-23T16:07:42,2026-06-23T16:07:42
NPS-0001513,CUST-00780,8,Passive,Good product but missing some features.,2026-05-17T03:17:54,2026-05-17T03:17:54
NPS-0001514,CUST-00780,9,Promoter,Best tool we've used. Highly recommend.,2026-06-03T14:00:29,2026-06-03T14:00:29
NPS-0001515,CUST-00781,9,Promoter,Best tool we've used. Highly recommend.,2026-06-18T11:01:46,2026-06-18T11:01:46
NPS-0001516,CUST-00781,5,Detractor,Had major outages last month.,2026-05-08T06:55:19,2026-05-08T06:55:19
NPS-0001517,CUST-00781,10,Promoter,Game changer for our analytics workflow.,2026-05-24T08:18:12,2026-05-24T08:18:12
NPS-0001518,CUST-00782,5,Detractor,Too expensive for what it offers.,2026-05-14T14:52:59,2026-05-14T14:52:59
NPS-0001519,CUST-00783,2,Detractor,Too expensive for what it offers.,2026-06-04T01:29:31,2026-06-04T01:29:31
NPS-0001520,CUST-00784,10,Promoter,Best tool we've used. Highly recommend.,2026-04-09T14:17:01,2026-04-09T14:17:01
NPS-0001521,CUST-00784,7,Passive,Decent value for money.,2026-04-25T22:25:04,2026-04-25T22:25:04
NPS-0001522,CUST-00785,7,Passive,Good product but missing some features.,2026-06-07T16:54:21,2026-06-07T16:54:21
NPS-0001523,CUST-00786,10,Promoter,Best tool we've used. Highly recommend.,2026-04-08T05:05:01,2026-04-08T05:05:01
NPS-0001524,CUST-00786,4,Detractor,Had major outages last month.,2026-06-29T11:04:50,2026-06-29T11:04:50
NPS-0001525,CUST-00787,4,Detractor,Too many bugs lately.,2026-04-24T01:19:57,2026-04-24T01:19:57
NPS-0001526,CUST-00787,10,Promoter,Incredible support team. Very responsive.,2026-04-27T04:01:21,2026-04-27T04:01:21
NPS-0001527,CUST-00787,9,Promoter,Love the product! Changed how we work.,2026-05-26T14:07:39,2026-05-26T14:07:39
NPS-0001528,CUST-00788,4,Detractor,Support takes too long to respond.,2026-04-20T02:34:10,2026-04-20T02:34:10
NPS-0001529,CUST-00788,0,Detractor,Too many bugs lately.,2026-06-16T10:00:17,2026-06-16T10:00:17
NPS-0001530,CUST-00789,9,Promoter,Best tool we've used. Highly recommend.,2026-04-12T16:34:03,2026-04-12T16:34:03
NPS-0001531,CUST-00790,9,Promoter,Best tool we've used. Highly recommend.,2026-06-26T11:12:46,2026-06-26T11:12:46
NPS-0001532,CUST-00790,6,Detractor,Too expensive for what it offers.,2026-06-13T21:35:44,2026-06-13T21:35:44
NPS-0001533,CUST-00790,8,Passive,Getting better with each update.,2026-05-17T08:59:24,2026-05-17T08:59:24
NPS-0001534,CUST-00791,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-28T16:29:30,2026-06-28T16:29:30
NPS-0001535,CUST-00792,5,Detractor,Too many bugs lately.,2026-05-29T17:44:39,2026-05-29T17:44:39
NPS-0001536,CUST-00793,10,Promoter,Love the product! Changed how we work.,2026-05-08T12:44:22,2026-05-08T12:44:22
NPS-0001537,CUST-00793,10,Promoter,Incredible support team. Very responsive.,2026-05-13T08:47:07,2026-05-13T08:47:07
NPS-0001538,CUST-00794,9,Promoter,Game changer for our analytics workflow.,2026-04-03T20:32:45,2026-04-03T20:32:45
NPS-0001539,CUST-00794,10,Promoter,Best tool we've used. Highly recommend.,2026-05-12T09:43:22,2026-05-12T09:43:22
NPS-0001540,CUST-00795,7,Passive,Decent value for money.,2026-04-01T04:25:56,2026-04-01T04:25:56
NPS-0001541,CUST-00795,5,Detractor,Too expensive for what it offers.,2026-05-06T01:57:34,2026-05-06T01:57:34
NPS-0001542,CUST-00795,8,Passive,Good product but missing some features.,2026-05-05T22:34:19,2026-05-05T22:34:19
NPS-0001543,CUST-00796,5,Detractor,Support takes too long to respond.,2026-05-24T21:50:04,2026-05-24T21:50:04
NPS-0001544,CUST-00796,0,Detractor,Considering switching to a competitor.,2026-06-01T20:36:10,2026-06-01T20:36:10
NPS-0001545,CUST-00796,0,Detractor,Had major outages last month.,2026-04-10T10:44:27,2026-04-10T10:44:27
NPS-0001546,CUST-00797,5,Detractor,Considering switching to a competitor.,2026-05-16T23:52:11,2026-05-16T23:52:11
NPS-0001547,CUST-00797,3,Detractor,Considering switching to a competitor.,2026-06-24T08:20:21,2026-06-24T08:20:21
NPS-0001548,CUST-00798,10,Promoter,Game changer for our analytics workflow.,2026-04-22T20:22:02,2026-04-22T20:22:02
NPS-0001549,CUST-00798,7,Passive,Support could be faster.,2026-06-19T16:35:28,2026-06-19T16:35:28
NPS-0001550,CUST-00798,9,Promoter,Incredible support team. Very responsive.,2026-05-01T15:05:42,2026-05-01T15:05:42
NPS-0001551,CUST-00799,7,Passive,Getting better with each update.,2026-05-15T12:29:23,2026-05-15T12:29:23
NPS-0001552,CUST-00799,2,Detractor,Too expensive for what it offers.,2026-05-29T14:24:17,2026-05-29T14:24:17
NPS-0001553,CUST-00799,4,Detractor,Data sync issues are frustrating.,2026-04-12T18:43:42,2026-04-12T18:43:42
NPS-0001554,CUST-00800,0,Detractor,Considering switching to a competitor.,2026-04-12T02:45:35,2026-04-12T02:45:35
NPS-0001555,CUST-00800,3,Detractor,Data sync issues are frustrating.,2026-06-25T03:15:59,2026-06-25T03:15:59
NPS-0001556,CUST-00801,0,Detractor,Support takes too long to respond.,2026-06-09T05:43:48,2026-06-09T05:43:48
NPS-0001557,CUST-00801,7,Passive,Decent value for money.,2026-04-12T09:44:00,2026-04-12T09:44:00
NPS-0001558,CUST-00802,8,Passive,Good product but missing some features.,2026-05-08T08:13:44,2026-05-08T08:13:44
NPS-0001559,CUST-00802,4,Detractor,Too many bugs lately.,2026-04-13T20:14:55,2026-04-13T20:14:55
NPS-0001560,CUST-00803,9,Promoter,Incredible support team. Very responsive.,2026-05-03T12:41:57,2026-05-03T12:41:57
NPS-0001561,CUST-00803,5,Detractor,Too expensive for what it offers.,2026-04-02T23:51:09,2026-04-02T23:51:09
NPS-0001562,CUST-00803,0,Detractor,Had major outages last month.,2026-05-08T18:59:42,2026-05-08T18:59:42
NPS-0001563,CUST-00804,2,Detractor,Had major outages last month.,2026-06-07T08:01:45,2026-06-07T08:01:45
NPS-0001564,CUST-00804,9,Promoter,Best tool we've used. Highly recommend.,2026-06-18T09:37:27,2026-06-18T09:37:27
NPS-0001565,CUST-00804,0,Detractor,Support takes too long to respond.,2026-05-27T15:37:19,2026-05-27T15:37:19
NPS-0001566,CUST-00805,10,Promoter,Game changer for our analytics workflow.,2026-05-24T17:21:15,2026-05-24T17:21:15
NPS-0001567,CUST-00805,8,Passive,Works well most of the time.,2026-05-30T01:39:39,2026-05-30T01:39:39
NPS-0001568,CUST-00805,7,Passive,Getting better with each update.,2026-04-18T20:47:23,2026-04-18T20:47:23
NPS-0001569,CUST-00806,3,Detractor,Too many bugs lately.,2026-06-24T18:06:45,2026-06-24T18:06:45
NPS-0001570,CUST-00806,5,Detractor,Data sync issues are frustrating.,2026-05-06T15:14:55,2026-05-06T15:14:55
NPS-0001571,CUST-00807,8,Passive,Getting better with each update.,2026-06-12T10:39:52,2026-06-12T10:39:52
NPS-0001572,CUST-00808,2,Detractor,Too many bugs lately.,2026-04-26T03:32:30,2026-04-26T03:32:30
NPS-0001573,CUST-00808,7,Passive,Works well most of the time.,2026-05-08T18:51:47,2026-05-08T18:51:47
NPS-0001574,CUST-00809,8,Passive,Getting better with each update.,2026-04-29T23:05:06,2026-04-29T23:05:06
NPS-0001575,CUST-00809,9,Promoter,Love the product! Changed how we work.,2026-05-09T12:20:15,2026-05-09T12:20:15
NPS-0001576,CUST-00809,9,Promoter,Love the product! Changed how we work.,2026-04-20T20:54:10,2026-04-20T20:54:10
NPS-0001577,CUST-00810,7,Passive,Works well most of the time.,2026-06-19T04:35:58,2026-06-19T04:35:58
NPS-0001578,CUST-00810,10,Promoter,Incredible support team. Very responsive.,2026-05-28T03:27:47,2026-05-28T03:27:47
NPS-0001579,CUST-00810,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-22T13:40:37,2026-05-22T13:40:37
NPS-0001580,CUST-00811,6,Detractor,Too many bugs lately.,2026-06-06T23:49:01,2026-06-06T23:49:01
NPS-0001581,CUST-00811,9,Promoter,Best tool we've used. Highly recommend.,2026-05-28T11:28:48,2026-05-28T11:28:48
NPS-0001582,CUST-00811,6,Detractor,Had major outages last month.,2026-05-14T02:21:34,2026-05-14T02:21:34
NPS-0001583,CUST-00812,8,Passive,Decent value for money.,2026-04-02T03:03:45,2026-04-02T03:03:45
NPS-0001584,CUST-00812,10,Promoter,Best tool we've used. Highly recommend.,2026-04-10T11:34:15,2026-04-10T11:34:15
NPS-0001585,CUST-00812,2,Detractor,Data sync issues are frustrating.,2026-04-29T08:25:50,2026-04-29T08:25:50
NPS-0001586,CUST-00813,8,Passive,Works well most of the time.,2026-06-03T22:47:22,2026-06-03T22:47:22
NPS-0001587,CUST-00814,9,Promoter,Incredible support team. Very responsive.,2026-05-31T15:01:44,2026-05-31T15:01:44
NPS-0001588,CUST-00814,9,Promoter,Love the product! Changed how we work.,2026-06-02T07:47:51,2026-06-02T07:47:51
NPS-0001589,CUST-00814,7,Passive,Support could be faster.,2026-05-02T10:16:00,2026-05-02T10:16:00
NPS-0001590,CUST-00815,1,Detractor,Too expensive for what it offers.,2026-05-05T15:04:22,2026-05-05T15:04:22
NPS-0001591,CUST-00815,0,Detractor,Data sync issues are frustrating.,2026-05-17T19:13:32,2026-05-17T19:13:32
NPS-0001592,CUST-00815,10,Promoter,Best tool we've used. Highly recommend.,2026-04-01T02:11:34,2026-04-01T02:11:34
NPS-0001593,CUST-00816,9,Promoter,Incredible support team. Very responsive.,2026-06-21T20:19:02,2026-06-21T20:19:02
NPS-0001594,CUST-00816,8,Passive,Good product but missing some features.,2026-06-24T11:10:33,2026-06-24T11:10:33
NPS-0001595,CUST-00817,8,Passive,Works well most of the time.,2026-04-23T00:31:02,2026-04-23T00:31:02
NPS-0001596,CUST-00817,1,Detractor,Too expensive for what it offers.,2026-05-28T19:14:19,2026-05-28T19:14:19
NPS-0001597,CUST-00818,4,Detractor,Too many bugs lately.,2026-06-09T06:18:34,2026-06-09T06:18:34
NPS-0001598,CUST-00818,6,Detractor,Too many bugs lately.,2026-04-23T15:48:16,2026-04-23T15:48:16
NPS-0001599,CUST-00818,6,Detractor,Too expensive for what it offers.,2026-04-24T22:33:49,2026-04-24T22:33:49
NPS-0001600,CUST-00819,6,Detractor,Data sync issues are frustrating.,2026-06-03T19:58:14,2026-06-03T19:58:14
NPS-0001601,CUST-00819,3,Detractor,Support takes too long to respond.,2026-04-13T11:05:51,2026-04-13T11:05:51
NPS-0001602,CUST-00820,7,Passive,Works well most of the time.,2026-05-16T18:36:56,2026-05-16T18:36:56
NPS-0001603,CUST-00820,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-07T03:39:30,2026-06-07T03:39:30
NPS-0001604,CUST-00820,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-21T03:56:35,2026-06-21T03:56:35
NPS-0001605,CUST-00821,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-10T05:35:13,2026-04-10T05:35:13
NPS-0001606,CUST-00822,4,Detractor,Had major outages last month.,2026-06-09T22:30:26,2026-06-09T22:30:26
NPS-0001607,CUST-00822,3,Detractor,Had major outages last month.,2026-05-23T03:24:19,2026-05-23T03:24:19
NPS-0001608,CUST-00822,9,Promoter,Game changer for our analytics workflow.,2026-05-08T23:27:53,2026-05-08T23:27:53
NPS-0001609,CUST-00823,1,Detractor,Considering switching to a competitor.,2026-05-09T05:05:15,2026-05-09T05:05:15
NPS-0001610,CUST-00823,0,Detractor,Considering switching to a competitor.,2026-06-12T04:15:05,2026-06-12T04:15:05
NPS-0001611,CUST-00823,6,Detractor,Had major outages last month.,2026-05-27T05:42:11,2026-05-27T05:42:11
NPS-0001612,CUST-00824,10,Promoter,Incredible support team. Very responsive.,2026-04-15T06:25:39,2026-04-15T06:25:39
NPS-0001613,CUST-00825,6,Detractor,Data sync issues are frustrating.,2026-05-05T18:33:37,2026-05-05T18:33:37
NPS-0001614,CUST-00826,6,Detractor,Data sync issues are frustrating.,2026-05-01T21:26:34,2026-05-01T21:26:34
NPS-0001615,CUST-00827,0,Detractor,Too expensive for what it offers.,2026-04-12T20:42:14,2026-04-12T20:42:14
NPS-0001616,CUST-00827,2,Detractor,Data sync issues are frustrating.,2026-05-29T06:58:33,2026-05-29T06:58:33
NPS-0001617,CUST-00827,4,Detractor,Too expensive for what it offers.,2026-06-20T13:32:59,2026-06-20T13:32:59
NPS-0001618,CUST-00828,2,Detractor,Support takes too long to respond.,2026-06-22T08:38:34,2026-06-22T08:38:34
NPS-0001619,CUST-00828,9,Promoter,Game changer for our analytics workflow.,2026-06-02T13:45:37,2026-06-02T13:45:37
NPS-0001620,CUST-00828,4,Detractor,Support takes too long to respond.,2026-04-05T22:22:12,2026-04-05T22:22:12
NPS-0001621,CUST-00829,8,Passive,Getting better with each update.,2026-05-02T14:01:01,2026-05-02T14:01:01
NPS-0001622,CUST-00829,5,Detractor,Support takes too long to respond.,2026-04-02T22:21:07,2026-04-02T22:21:07
NPS-0001623,CUST-00830,0,Detractor,Support takes too long to respond.,2026-05-30T22:07:31,2026-05-30T22:07:31
NPS-0001624,CUST-00830,8,Passive,Good product but missing some features.,2026-06-29T07:39:02,2026-06-29T07:39:02
NPS-0001625,CUST-00830,7,Passive,Getting better with each update.,2026-04-17T11:22:01,2026-04-17T11:22:01
NPS-0001626,CUST-00831,6,Detractor,Support takes too long to respond.,2026-05-08T10:12:25,2026-05-08T10:12:25
NPS-0001627,CUST-00831,2,Detractor,Too expensive for what it offers.,2026-04-05T19:39:24,2026-04-05T19:39:24
NPS-0001628,CUST-00831,2,Detractor,Data sync issues are frustrating.,2026-04-01T07:17:07,2026-04-01T07:17:07
NPS-0001629,CUST-00832,0,Detractor,Considering switching to a competitor.,2026-04-05T06:24:30,2026-04-05T06:24:30
NPS-0001630,CUST-00832,6,Detractor,Too many bugs lately.,2026-06-04T08:32:49,2026-06-04T08:32:49
NPS-0001631,CUST-00833,10,Promoter,Incredible support team. Very responsive.,2026-04-08T09:39:31,2026-04-08T09:39:31
NPS-0001632,CUST-00834,3,Detractor,Too many bugs lately.,2026-06-15T17:05:21,2026-06-15T17:05:21
NPS-0001633,CUST-00834,7,Passive,Getting better with each update.,2026-06-16T22:13:05,2026-06-16T22:13:05
NPS-0001634,CUST-00834,6,Detractor,Data sync issues are frustrating.,2026-06-19T03:12:59,2026-06-19T03:12:59
NPS-0001635,CUST-00835,10,Promoter,Incredible support team. Very responsive.,2026-04-11T09:37:05,2026-04-11T09:37:05
NPS-0001636,CUST-00835,8,Passive,Support could be faster.,2026-06-04T09:30:35,2026-06-04T09:30:35
NPS-0001637,CUST-00836,8,Passive,Decent value for money.,2026-06-14T10:40:19,2026-06-14T10:40:19
NPS-0001638,CUST-00836,5,Detractor,Data sync issues are frustrating.,2026-06-12T10:02:12,2026-06-12T10:02:12
NPS-0001639,CUST-00837,0,Detractor,Considering switching to a competitor.,2026-04-05T23:49:13,2026-04-05T23:49:13
NPS-0001640,CUST-00837,0,Detractor,Considering switching to a competitor.,2026-04-08T16:33:20,2026-04-08T16:33:20
NPS-0001641,CUST-00837,6,Detractor,Support takes too long to respond.,2026-06-19T00:47:31,2026-06-19T00:47:31
NPS-0001642,CUST-00838,10,Promoter,Love the product! Changed how we work.,2026-05-02T08:02:31,2026-05-02T08:02:31
NPS-0001643,CUST-00839,8,Passive,Support could be faster.,2026-05-11T19:04:09,2026-05-11T19:04:09
NPS-0001644,CUST-00839,5,Detractor,Too many bugs lately.,2026-04-07T18:44:04,2026-04-07T18:44:04
NPS-0001645,CUST-00839,4,Detractor,Considering switching to a competitor.,2026-05-10T22:26:14,2026-05-10T22:26:14
NPS-0001646,CUST-00840,3,Detractor,Too many bugs lately.,2026-04-07T10:50:37,2026-04-07T10:50:37
NPS-0001647,CUST-00841,0,Detractor,Had major outages last month.,2026-06-21T18:17:49,2026-06-21T18:17:49
NPS-0001648,CUST-00841,2,Detractor,Support takes too long to respond.,2026-05-27T10:53:46,2026-05-27T10:53:46
NPS-0001649,CUST-00841,0,Detractor,Data sync issues are frustrating.,2026-05-15T05:53:06,2026-05-15T05:53:06
NPS-0001650,CUST-00842,9,Promoter,Love the product! Changed how we work.,2026-04-19T07:23:17,2026-04-19T07:23:17
NPS-0001651,CUST-00842,2,Detractor,Too many bugs lately.,2026-05-25T03:58:12,2026-05-25T03:58:12
NPS-0001652,CUST-00843,6,Detractor,Too many bugs lately.,2026-04-25T15:46:24,2026-04-25T15:46:24
NPS-0001653,CUST-00844,8,Passive,Works well most of the time.,2026-06-16T02:25:57,2026-06-16T02:25:57
NPS-0001654,CUST-00845,6,Detractor,Too many bugs lately.,2026-04-25T02:51:13,2026-04-25T02:51:13
NPS-0001655,CUST-00846,1,Detractor,Too expensive for what it offers.,2026-06-14T12:03:57,2026-06-14T12:03:57
NPS-0001656,CUST-00846,0,Detractor,Considering switching to a competitor.,2026-06-12T03:22:14,2026-06-12T03:22:14
NPS-0001657,CUST-00846,2,Detractor,Considering switching to a competitor.,2026-05-31T03:35:53,2026-05-31T03:35:53
NPS-0001658,CUST-00847,0,Detractor,Considering switching to a competitor.,2026-05-31T11:19:03,2026-05-31T11:19:03
NPS-0001659,CUST-00848,7,Passive,Good product but missing some features.,2026-05-20T13:06:18,2026-05-20T13:06:18
NPS-0001660,CUST-00849,7,Passive,Decent value for money.,2026-04-08T13:36:41,2026-04-08T13:36:41
NPS-0001661,CUST-00850,5,Detractor,Had major outages last month.,2026-04-14T03:23:48,2026-04-14T03:23:48
NPS-0001662,CUST-00851,9,Promoter,Love the product! Changed how we work.,2026-04-09T03:10:17,2026-04-09T03:10:17
NPS-0001663,CUST-00851,6,Detractor,Considering switching to a competitor.,2026-06-22T16:01:56,2026-06-22T16:01:56
NPS-0001664,CUST-00852,7,Passive,Good product but missing some features.,2026-04-23T01:00:37,2026-04-23T01:00:37
NPS-0001665,CUST-00852,8,Passive,Decent value for money.,2026-03-31T17:34:56,2026-03-31T17:34:56
NPS-0001666,CUST-00853,1,Detractor,Had major outages last month.,2026-04-05T04:00:16,2026-04-05T04:00:16
NPS-0001667,CUST-00853,10,Promoter,Incredible support team. Very responsive.,2026-06-04T22:00:28,2026-06-04T22:00:28
NPS-0001668,CUST-00854,5,Detractor,Too many bugs lately.,2026-06-11T10:47:02,2026-06-11T10:47:02
NPS-0001669,CUST-00855,7,Passive,Good product but missing some features.,2026-05-24T14:26:20,2026-05-24T14:26:20
NPS-0001670,CUST-00856,6,Detractor,Data sync issues are frustrating.,2026-05-20T07:48:04,2026-05-20T07:48:04
NPS-0001671,CUST-00857,8,Passive,Works well most of the time.,2026-04-14T04:50:00,2026-04-14T04:50:00
NPS-0001672,CUST-00857,9,Promoter,Love the product! Changed how we work.,2026-06-03T05:22:33,2026-06-03T05:22:33
NPS-0001673,CUST-00857,3,Detractor,Had major outages last month.,2026-06-13T18:30:32,2026-06-13T18:30:32
NPS-0001674,CUST-00858,10,Promoter,Love the product! Changed how we work.,2026-04-19T08:59:53,2026-04-19T08:59:53
NPS-0001675,CUST-00858,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-22T03:45:10,2026-05-22T03:45:10
NPS-0001676,CUST-00858,7,Passive,Good product but missing some features.,2026-06-22T12:01:16,2026-06-22T12:01:16
NPS-0001677,CUST-00859,7,Passive,Good product but missing some features.,2026-04-30T00:42:22,2026-04-30T00:42:22
NPS-0001678,CUST-00859,7,Passive,Good product but missing some features.,2026-06-04T06:41:00,2026-06-04T06:41:00
NPS-0001679,CUST-00859,8,Passive,Decent value for money.,2026-05-07T01:40:22,2026-05-07T01:40:22
NPS-0001680,CUST-00860,10,Promoter,Best tool we've used. Highly recommend.,2026-06-20T09:57:16,2026-06-20T09:57:16
NPS-0001681,CUST-00861,9,Promoter,Best tool we've used. Highly recommend.,2026-05-26T05:51:51,2026-05-26T05:51:51
NPS-0001682,CUST-00861,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-31T05:56:40,2026-05-31T05:56:40
NPS-0001683,CUST-00861,7,Passive,Good product but missing some features.,2026-04-05T14:09:10,2026-04-05T14:09:10
NPS-0001684,CUST-00862,4,Detractor,Too many bugs lately.,2026-06-13T19:23:44,2026-06-13T19:23:44
NPS-0001685,CUST-00862,9,Promoter,Love the product! Changed how we work.,2026-06-05T16:12:51,2026-06-05T16:12:51
NPS-0001686,CUST-00863,0,Detractor,Too many bugs lately.,2026-06-06T06:39:34,2026-06-06T06:39:34
NPS-0001687,CUST-00863,10,Promoter,Game changer for our analytics workflow.,2026-06-25T23:49:12,2026-06-25T23:49:12
NPS-0001688,CUST-00863,9,Promoter,Game changer for our analytics workflow.,2026-06-28T06:41:32,2026-06-28T06:41:32
NPS-0001689,CUST-00864,3,Detractor,Data sync issues are frustrating.,2026-06-08T10:35:30,2026-06-08T10:35:30
NPS-0001690,CUST-00864,0,Detractor,Data sync issues are frustrating.,2026-06-19T05:19:04,2026-06-19T05:19:04
NPS-0001691,CUST-00864,3,Detractor,Support takes too long to respond.,2026-05-25T01:15:12,2026-05-25T01:15:12
NPS-0001692,CUST-00865,5,Detractor,Too many bugs lately.,2026-06-22T09:41:53,2026-06-22T09:41:53
NPS-0001693,CUST-00866,6,Detractor,Data sync issues are frustrating.,2026-05-09T22:12:20,2026-05-09T22:12:20
NPS-0001694,CUST-00866,6,Detractor,Support takes too long to respond.,2026-05-17T00:45:21,2026-05-17T00:45:21
NPS-0001695,CUST-00866,7,Passive,Good product but missing some features.,2026-04-13T00:41:48,2026-04-13T00:41:48
NPS-0001696,CUST-00867,9,Promoter,Incredible support team. Very responsive.,2026-04-19T16:58:42,2026-04-19T16:58:42
NPS-0001697,CUST-00868,7,Passive,Decent value for money.,2026-06-05T00:57:44,2026-06-05T00:57:44
NPS-0001698,CUST-00868,7,Passive,Support could be faster.,2026-04-21T18:51:55,2026-04-21T18:51:55
NPS-0001699,CUST-00869,9,Promoter,Love the product! Changed how we work.,2026-04-07T18:12:52,2026-04-07T18:12:52
NPS-0001700,CUST-00869,4,Detractor,Too many bugs lately.,2026-04-06T13:45:05,2026-04-06T13:45:05
NPS-0001701,CUST-00869,8,Passive,Getting better with each update.,2026-04-26T05:13:31,2026-04-26T05:13:31
NPS-0001702,CUST-00870,8,Passive,Getting better with each update.,2026-06-04T05:03:18,2026-06-04T05:03:18
NPS-0001703,CUST-00871,3,Detractor,Support takes too long to respond.,2026-04-26T02:12:14,2026-04-26T02:12:14
NPS-0001704,CUST-00871,10,Promoter,Love the product! Changed how we work.,2026-05-21T23:57:12,2026-05-21T23:57:12
NPS-0001705,CUST-00871,8,Passive,Good product but missing some features.,2026-04-12T17:44:05,2026-04-12T17:44:05
NPS-0001706,CUST-00872,9,Promoter,Love the product! Changed how we work.,2026-05-18T13:23:01,2026-05-18T13:23:01
NPS-0001707,CUST-00872,9,Promoter,Best tool we've used. Highly recommend.,2026-06-05T06:35:24,2026-06-05T06:35:24
NPS-0001708,CUST-00872,10,Promoter,Best tool we've used. Highly recommend.,2026-06-25T22:12:53,2026-06-25T22:12:53
NPS-0001709,CUST-00873,6,Detractor,Too expensive for what it offers.,2026-05-15T21:06:10,2026-05-15T21:06:10
NPS-0001710,CUST-00873,6,Detractor,Data sync issues are frustrating.,2026-05-31T14:20:28,2026-05-31T14:20:28
NPS-0001711,CUST-00873,9,Promoter,Best tool we've used. Highly recommend.,2026-04-24T09:41:18,2026-04-24T09:41:18
NPS-0001712,CUST-00874,1,Detractor,Support takes too long to respond.,2026-05-31T14:25:02,2026-05-31T14:25:02
NPS-0001713,CUST-00875,7,Passive,Decent value for money.,2026-05-10T16:24:39,2026-05-10T16:24:39
NPS-0001714,CUST-00875,5,Detractor,Too many bugs lately.,2026-06-22T17:34:34,2026-06-22T17:34:34
NPS-0001715,CUST-00875,0,Detractor,Too many bugs lately.,2026-06-27T02:21:19,2026-06-27T02:21:19
NPS-0001716,CUST-00876,0,Detractor,Had major outages last month.,2026-05-05T20:09:21,2026-05-05T20:09:21
NPS-0001717,CUST-00876,6,Detractor,Support takes too long to respond.,2026-05-01T09:27:21,2026-05-01T09:27:21
NPS-0001718,CUST-00876,4,Detractor,Support takes too long to respond.,2026-06-09T23:18:04,2026-06-09T23:18:04
