payment_id,invoice_id,customer_id,amount_paid,currency,method,status,paid_at,created_at
PAY-00011958,INV-00013345,CUST-00757,7518.22,USD,bank_transfer,success,2025-07-25T00:00:00,2025-07-25T00:00:00
PAY-00011959,INV-00013346,CUST-00757,7518.22,USD,credit_card,success,2025-08-29T00:00:00,2025-08-29T00:00:00
PAY-00011960,INV-00013347,CUST-00757,7518.22,USD,stripe,success,2025-09-26T00:00:00,2025-09-26T00:00:00
PAY-00011961,INV-00013348,CUST-00757,7518.22,USD,stripe,success,2025-10-31T00:00:00,2025-10-31T00:00:00
PAY-00011962,INV-00013349,CUST-00757,7518.22,USD,paypal,success,2025-12-05T00:00:00,2025-12-05T00:00:00
PAY-00011963,INV-00013350,CUST-00757,7518.22,USD,stripe,success,2025-12-28T00:00:00,2025-12-28T00:00:00
PAY-00011964,INV-00013351,CUST-00757,7518.22,USD,bank_transfer,success,2026-01-31T00:00:00,2026-01-31T00:00:00
PAY-00011965,INV-00013352,CUST-00757,7518.22,USD,paypal,success,2026-02-21T00:00:00,2026-02-21T00:00:00
PAY-00011966,INV-00013353,CUST-00757,7518.22,USD,stripe,success,2026-04-02T00:00:00,2026-04-02T00:00:00
PAY-00011967,INV-00013354,CUST-00757,7518.22,USD,paypal,success,2026-04-25T00:00:00,2026-04-25T00:00:00
PAY-00011968,INV-00013355,CUST-00757,7518.22,USD,credit_card,success,2026-05-22T00:00:00,2026-05-22T00:00:00
PAY-00011969,INV-00013356,CUST-00758,144.22,USD,paypal,success,2025-02-16T00:00:00,2025-02-16T00:00:00
PAY-00011970,INV-00013357,CUST-00758,144.22,USD,paypal,success,2025-03-23T00:00:00,2025-03-23T00:00:00
PAY-00011971,INV-00013358,CUST-00758,144.22,USD,stripe,success,2025-04-13T00:00:00,2025-04-13T00:00:00
PAY-00011972,INV-00013359,CUST-00758,144.22,USD,credit_card,success,2025-05-21T00:00:00,2025-05-21T00:00:00
PAY-00011973,INV-00013362,CUST-00758,144.22,USD,bank_transfer,success,2025-08-15T00:00:00,2025-08-15T00:00:00
PAY-00011974,INV-00013363,CUST-00758,144.22,USD,paypal,success,2025-09-16T00:00:00,2025-09-16T00:00:00
PAY-00011975,INV-00013365,CUST-00758,144.22,USD,credit_card,success,2025-11-20T00:00:00,2025-11-20T00:00:00
PAY-00011976,INV-00013366,CUST-00758,144.22,USD,bank_transfer,success,2025-12-23T00:00:00,2025-12-23T00:00:00
PAY-00011977,INV-00013367,CUST-00758,144.22,USD,paypal,success,2026-01-18T00:00:00,2026-01-18T00:00:00
PAY-00011978,INV-00013368,CUST-00758,144.22,USD,paypal,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00011979,INV-00013369,CUST-00758,144.22,USD,stripe,success,2026-03-08T00:00:00,2026-03-08T00:00:00
PAY-00011980,INV-00013370,CUST-00758,144.22,USD,stripe,success,2026-04-07T00:00:00,2026-04-07T00:00:00
PAY-00011981,INV-00013372,CUST-00759,58.12,USD,credit_card,success,2024-07-26T00:00:00,2024-07-26T00:00:00
PAY-00011982,INV-00013373,CUST-00759,58.12,USD,paypal,success,2024-08-22T00:00:00,2024-08-22T00:00:00
PAY-00011983,INV-00013374,CUST-00759,58.12,USD,stripe,success,2024-09-23T00:00:00,2024-09-23T00:00:00
PAY-00011984,INV-00013375,CUST-00759,58.12,USD,bank_transfer,success,2024-10-14T00:00:00,2024-10-14T00:00:00
PAY-00011985,INV-00013376,CUST-00759,0.0,USD,paypal,failed,,2024-11-13T00:00:00
PAY-00011986,INV-00013377,CUST-00759,58.12,USD,credit_card,success,2024-12-18T00:00:00,2024-12-18T00:00:00
PAY-00011987,INV-00013379,CUST-00759,58.12,USD,stripe,success,2025-02-19T00:00:00,2025-02-19T00:00:00
PAY-00011988,INV-00013380,CUST-00759,58.12,USD,stripe,success,2025-03-14T00:00:00,2025-03-14T00:00:00
PAY-00011989,INV-00013381,CUST-00759,58.12,USD,bank_transfer,success,2025-04-21T00:00:00,2025-04-21T00:00:00
PAY-00011990,INV-00013382,CUST-00759,58.12,USD,stripe,success,2025-05-08T00:00:00,2025-05-08T00:00:00
PAY-00011991,INV-00013383,CUST-00759,58.12,USD,bank_transfer,success,2025-06-17T00:00:00,2025-06-17T00:00:00
PAY-00011992,INV-00013384,CUST-00759,58.12,USD,bank_transfer,success,2025-07-09T00:00:00,2025-07-09T00:00:00
PAY-00011993,INV-00013385,CUST-00759,58.12,USD,credit_card,success,2025-08-07T00:00:00,2025-08-07T00:00:00
PAY-00011994,INV-00013386,CUST-00759,58.12,USD,stripe,success,2025-09-11T00:00:00,2025-09-11T00:00:00
PAY-00011995,INV-00013387,CUST-00759,58.12,USD,paypal,success,2025-10-17T00:00:00,2025-10-17T00:00:00
PAY-00011996,INV-00013388,CUST-00759,58.12,USD,paypal,success,2025-11-04T00:00:00,2025-11-04T00:00:00
PAY-00011997,INV-00013389,CUST-00759,58.12,USD,credit_card,success,2025-12-06T00:00:00,2025-12-06T00:00:00
PAY-00011998,INV-00013390,CUST-00759,58.12,USD,paypal,success,2026-01-04T00:00:00,2026-01-04T00:00:00
PAY-00011999,INV-00013391,CUST-00759,58.12,USD,credit_card,success,2026-02-15T00:00:00,2026-02-15T00:00:00
PAY-00012000,INV-00013392,CUST-00759,58.12,USD,paypal,success,2026-03-16T00:00:00,2026-03-16T00:00:00
PAY-00012001,INV-00013393,CUST-00759,58.12,USD,bank_transfer,success,2026-04-05T00:00:00,2026-04-05T00:00:00
PAY-00012002,INV-00013394,CUST-00759,58.12,USD,paypal,success,2026-05-17T00:00:00,2026-05-17T00:00:00
PAY-00012003,INV-00013395,CUST-00760,3449.08,USD,bank_transfer,success,2025-05-27T00:00:00,2025-05-27T00:00:00
PAY-00012004,INV-00013396,CUST-00760,3449.08,USD,bank_transfer,success,2025-06-20T00:00:00,2025-06-20T00:00:00
PAY-00012005,INV-00013397,CUST-00760,3449.08,USD,credit_card,success,2025-07-23T00:00:00,2025-07-23T00:00:00
PAY-00012006,INV-00013398,CUST-00760,3449.08,USD,credit_card,success,2025-08-17T00:00:00,2025-08-17T00:00:00
PAY-00012007,INV-00013399,CUST-00760,3449.08,USD,stripe,success,2025-09-28T00:00:00,2025-09-28T00:00:00
PAY-00012008,INV-00013400,CUST-00760,3449.08,USD,stripe,success,2025-10-29T00:00:00,2025-10-29T00:00:00
PAY-00012009,INV-00013401,CUST-00760,3449.08,USD,stripe,success,2025-11-19T00:00:00,2025-11-19T00:00:00
PAY-00012010,INV-00013402,CUST-00760,3449.08,USD,paypal,success,2025-12-23T00:00:00,2025-12-23T00:00:00
PAY-00012011,INV-00013403,CUST-00760,3449.08,USD,stripe,success,2026-01-28T00:00:00,2026-01-28T00:00:00
PAY-00012012,INV-00013404,CUST-00760,3449.08,USD,paypal,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00012013,INV-00013405,CUST-00760,3449.08,USD,credit_card,success,2026-03-23T00:00:00,2026-03-23T00:00:00
PAY-00012014,INV-00013406,CUST-00760,3449.08,USD,bank_transfer,success,2026-04-19T00:00:00,2026-04-19T00:00:00
PAY-00012015,INV-00013407,CUST-00760,3449.08,USD,bank_transfer,success,2026-05-26T00:00:00,2026-05-26T00:00:00
PAY-00012016,INV-00013409,CUST-00761,89.38,USD,stripe,success,2025-01-20T00:00:00,2025-01-20T00:00:00
PAY-00012017,INV-00013410,CUST-00761,89.38,USD,paypal,success,2025-02-14T00:00:00,2025-02-14T00:00:00
PAY-00012018,INV-00013411,CUST-00761,89.38,USD,credit_card,success,2025-03-12T00:00:00,2025-03-12T00:00:00
PAY-00012019,INV-00013412,CUST-00761,89.38,USD,stripe,success,2025-04-15T00:00:00,2025-04-15T00:00:00
PAY-00012020,INV-00013413,CUST-00761,89.38,USD,bank_transfer,success,2025-05-17T00:00:00,2025-05-17T00:00:00
PAY-00012021,INV-00013414,CUST-00761,89.38,USD,paypal,success,2025-06-23T00:00:00,2025-06-23T00:00:00
PAY-00012022,INV-00013415,CUST-00761,89.38,USD,stripe,success,2025-07-25T00:00:00,2025-07-25T00:00:00
PAY-00012023,INV-00013416,CUST-00761,89.38,USD,credit_card,success,2025-08-23T00:00:00,2025-08-23T00:00:00
PAY-00012024,INV-00013417,CUST-00761,89.38,USD,paypal,success,2025-09-21T00:00:00,2025-09-21T00:00:00
PAY-00012025,INV-00013418,CUST-00761,89.38,USD,paypal,success,2025-10-16T00:00:00,2025-10-16T00:00:00
PAY-00012026,INV-00013419,CUST-00761,0.0,USD,credit_card,failed,,2025-11-09T00:00:00
PAY-00012027,INV-00013420,CUST-00761,89.38,USD,stripe,success,2025-12-12T00:00:00,2025-12-12T00:00:00
PAY-00012028,INV-00013421,CUST-00761,89.38,USD,bank_transfer,success,2026-01-10T00:00:00,2026-01-10T00:00:00
PAY-00012029,INV-00013422,CUST-00761,89.38,USD,bank_transfer,success,2026-02-11T00:00:00,2026-02-11T00:00:00
PAY-00012030,INV-00013423,CUST-00761,89.38,USD,stripe,success,2026-03-07T00:00:00,2026-03-07T00:00:00
PAY-00012031,INV-00013424,CUST-00761,89.38,USD,paypal,success,2026-04-15T00:00:00,2026-04-15T00:00:00
PAY-00012032,INV-00013425,CUST-00761,89.38,USD,credit_card,success,2026-05-16T00:00:00,2026-05-16T00:00:00
PAY-00012033,INV-00013427,CUST-00762,2902.5,USD,credit_card,success,2024-12-17T00:00:00,2024-12-17T00:00:00
PAY-00012034,INV-00013429,CUST-00762,2902.5,USD,bank_transfer,success,2025-02-17T00:00:00,2025-02-17T00:00:00
PAY-00012035,INV-00013430,CUST-00762,2902.5,USD,stripe,success,2025-03-17T00:00:00,2025-03-17T00:00:00
PAY-00012036,INV-00013431,CUST-00762,0.0,USD,stripe,failed,,2025-04-13T00:00:00
PAY-00012037,INV-00013432,CUST-00762,2902.5,USD,bank_transfer,success,2025-05-12T00:00:00,2025-05-12T00:00:00
PAY-00012038,INV-00013434,CUST-00762,2902.5,USD,bank_transfer,success,2025-07-11T00:00:00,2025-07-11T00:00:00
PAY-00012039,INV-00013435,CUST-00762,2902.5,USD,paypal,success,2025-08-12T00:00:00,2025-08-12T00:00:00
PAY-00012040,INV-00013436,CUST-00762,2902.5,USD,bank_transfer,success,2025-09-12T00:00:00,2025-09-12T00:00:00
PAY-00012041,INV-00013437,CUST-00762,2902.5,USD,paypal,success,2025-10-19T00:00:00,2025-10-19T00:00:00
PAY-00012042,INV-00013438,CUST-00762,2902.5,USD,stripe,success,2025-11-07T00:00:00,2025-11-07T00:00:00
PAY-00012043,INV-00013439,CUST-00762,2902.5,USD,paypal,success,2025-12-13T00:00:00,2025-12-13T00:00:00
PAY-00012044,INV-00013440,CUST-00762,2902.5,USD,paypal,success,2026-01-13T00:00:00,2026-01-13T00:00:00
PAY-00012045,INV-00013441,CUST-00762,2902.5,USD,credit_card,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00012046,INV-00013442,CUST-00762,2902.5,USD,bank_transfer,success,2026-03-08T00:00:00,2026-03-08T00:00:00
PAY-00012047,INV-00013443,CUST-00762,2902.5,USD,stripe,success,2026-04-17T00:00:00,2026-04-17T00:00:00
PAY-00012048,INV-00013444,CUST-00762,2902.5,USD,stripe,success,2026-05-05T00:00:00,2026-05-05T00:00:00
PAY-00012049,INV-00013445,CUST-00763,1481.46,USD,stripe,success,2024-01-22T00:00:00,2024-01-22T00:00:00
PAY-00012050,INV-00013446,CUST-00763,1481.46,USD,bank_transfer,success,2024-02-24T00:00:00,2024-02-24T00:00:00
PAY-00012051,INV-00013448,CUST-00763,1481.46,USD,stripe,success,2024-04-20T00:00:00,2024-04-20T00:00:00
PAY-00012052,INV-00013449,CUST-00763,1481.46,USD,credit_card,success,2024-05-15T00:00:00,2024-05-15T00:00:00
PAY-00012053,INV-00013450,CUST-00763,1481.46,USD,stripe,success,2024-06-13T00:00:00,2024-06-13T00:00:00
PAY-00012054,INV-00013451,CUST-00763,1481.46,USD,stripe,success,2024-07-08T00:00:00,2024-07-08T00:00:00
PAY-00012055,INV-00013452,CUST-00763,1481.46,USD,credit_card,success,2024-08-14T00:00:00,2024-08-14T00:00:00
PAY-00012056,INV-00013453,CUST-00763,1481.46,USD,credit_card,success,2024-09-12T00:00:00,2024-09-12T00:00:00
PAY-00012057,INV-00013454,CUST-00763,1481.46,USD,bank_transfer,success,2024-10-19T00:00:00,2024-10-19T00:00:00
PAY-00012058,INV-00013455,CUST-00763,1481.46,USD,credit_card,success,2024-11-19T00:00:00,2024-11-19T00:00:00
PAY-00012059,INV-00013456,CUST-00763,1481.46,USD,stripe,success,2024-12-12T00:00:00,2024-12-12T00:00:00
PAY-00012060,INV-00013458,CUST-00763,1481.46,USD,credit_card,success,2025-02-10T00:00:00,2025-02-10T00:00:00
PAY-00012061,INV-00013459,CUST-00763,1481.46,USD,stripe,success,2025-03-09T00:00:00,2025-03-09T00:00:00
PAY-00012062,INV-00013460,CUST-00763,1481.46,USD,credit_card,success,2025-04-08T00:00:00,2025-04-08T00:00:00
PAY-00012063,INV-00013461,CUST-00763,1481.46,USD,paypal,success,2025-05-14T00:00:00,2025-05-14T00:00:00
PAY-00012064,INV-00013462,CUST-00763,1481.46,USD,bank_transfer,success,2025-06-15T00:00:00,2025-06-15T00:00:00
PAY-00012065,INV-00013463,CUST-00763,1481.46,USD,paypal,success,2025-07-16T00:00:00,2025-07-16T00:00:00
PAY-00012066,INV-00013464,CUST-00763,1481.46,USD,bank_transfer,success,2025-08-02T00:00:00,2025-08-02T00:00:00
PAY-00012067,INV-00013467,CUST-00763,1481.46,USD,stripe,success,2025-11-14T00:00:00,2025-11-14T00:00:00
PAY-00012068,INV-00013468,CUST-00763,1481.46,USD,credit_card,success,2025-12-08T00:00:00,2025-12-08T00:00:00
PAY-00012069,INV-00013469,CUST-00763,1481.46,USD,paypal,success,2026-01-11T00:00:00,2026-01-11T00:00:00
PAY-00012070,INV-00013470,CUST-00763,1481.46,USD,bank_transfer,success,2026-02-13T00:00:00,2026-02-13T00:00:00
PAY-00012071,INV-00013471,CUST-00763,1481.46,USD,bank_transfer,success,2026-03-03T00:00:00,2026-03-03T00:00:00
PAY-00012072,INV-00013472,CUST-00763,1481.46,USD,paypal,success,2026-04-05T00:00:00,2026-04-05T00:00:00
PAY-00012073,INV-00013475,CUST-00764,490.16,USD,bank_transfer,success,2024-04-02T00:00:00,2024-04-02T00:00:00
PAY-00012074,INV-00013476,CUST-00764,490.16,USD,credit_card,success,2024-05-10T00:00:00,2024-05-10T00:00:00
PAY-00012075,INV-00013478,CUST-00764,490.16,USD,bank_transfer,success,2024-07-01T00:00:00,2024-07-01T00:00:00
PAY-00012076,INV-00013479,CUST-00764,490.16,USD,stripe,success,2024-08-04T00:00:00,2024-08-04T00:00:00
PAY-00012077,INV-00013480,CUST-00764,490.16,USD,bank_transfer,success,2024-09-07T00:00:00,2024-09-07T00:00:00
PAY-00012078,INV-00013481,CUST-00764,490.16,USD,stripe,success,2024-10-09T00:00:00,2024-10-09T00:00:00
PAY-00012079,INV-00013482,CUST-00764,490.16,USD,paypal,success,2024-11-02T00:00:00,2024-11-02T00:00:00
PAY-00012080,INV-00013483,CUST-00764,490.16,USD,paypal,success,2024-11-25T00:00:00,2024-11-25T00:00:00
PAY-00012081,INV-00013484,CUST-00764,490.16,USD,stripe,success,2024-12-27T00:00:00,2024-12-27T00:00:00
PAY-00012082,INV-00013486,CUST-00764,490.16,USD,bank_transfer,success,2025-02-22T00:00:00,2025-02-22T00:00:00
PAY-00012083,INV-00013487,CUST-00764,490.16,USD,bank_transfer,success,2025-04-05T00:00:00,2025-04-05T00:00:00
PAY-00012084,INV-00013488,CUST-00764,490.16,USD,bank_transfer,success,2025-05-02T00:00:00,2025-05-02T00:00:00
PAY-00012085,INV-00013489,CUST-00764,490.16,USD,credit_card,success,2025-06-06T00:00:00,2025-06-06T00:00:00
PAY-00012086,INV-00013490,CUST-00764,490.16,USD,stripe,success,2025-06-25T00:00:00,2025-06-25T00:00:00
PAY-00012087,INV-00013491,CUST-00764,490.16,USD,credit_card,success,2025-08-06T00:00:00,2025-08-06T00:00:00
PAY-00012088,INV-00013493,CUST-00764,490.16,USD,credit_card,success,2025-09-24T00:00:00,2025-09-24T00:00:00
PAY-00012089,INV-00013494,CUST-00764,490.16,USD,bank_transfer,success,2025-10-23T00:00:00,2025-10-23T00:00:00
PAY-00012090,INV-00013497,CUST-00764,490.16,USD,stripe,success,2026-01-21T00:00:00,2026-01-21T00:00:00
PAY-00012091,INV-00013498,CUST-00764,490.16,USD,stripe,success,2026-03-04T00:00:00,2026-03-04T00:00:00
PAY-00012092,INV-00013500,CUST-00764,490.16,USD,credit_card,success,2026-05-01T00:00:00,2026-05-01T00:00:00
PAY-00012093,INV-00013501,CUST-00764,490.16,USD,stripe,success,2026-05-24T00:00:00,2026-05-24T00:00:00
PAY-00012094,INV-00013502,CUST-00765,59.3,USD,stripe,success,2025-02-16T00:00:00,2025-02-16T00:00:00
PAY-00012095,INV-00013503,CUST-00765,59.3,USD,credit_card,success,2025-03-20T00:00:00,2025-03-20T00:00:00
PAY-00012096,INV-00013504,CUST-00765,59.3,USD,paypal,success,2025-04-14T00:00:00,2025-04-14T00:00:00
PAY-00012097,INV-00013505,CUST-00765,59.3,USD,credit_card,success,2025-05-18T00:00:00,2025-05-18T00:00:00
PAY-00012098,INV-00013506,CUST-00765,59.3,USD,credit_card,success,2025-06-18T00:00:00,2025-06-18T00:00:00
PAY-00012099,INV-00013507,CUST-00765,59.3,USD,stripe,success,2025-07-09T00:00:00,2025-07-09T00:00:00
PAY-00012100,INV-00013508,CUST-00765,59.3,USD,credit_card,success,2025-08-09T00:00:00,2025-08-09T00:00:00
PAY-00012101,INV-00013509,CUST-00765,59.3,USD,stripe,success,2025-09-15T00:00:00,2025-09-15T00:00:00
PAY-00012102,INV-00013510,CUST-00765,59.3,USD,credit_card,success,2025-10-13T00:00:00,2025-10-13T00:00:00
PAY-00012103,INV-00013511,CUST-00765,59.3,USD,paypal,success,2025-11-01T00:00:00,2025-11-01T00:00:00
PAY-00012104,INV-00013512,CUST-00765,59.3,USD,credit_card,success,2025-12-01T00:00:00,2025-12-01T00:00:00
PAY-00012105,INV-00013513,CUST-00765,59.3,USD,credit_card,success,2026-01-06T00:00:00,2026-01-06T00:00:00
PAY-00012106,INV-00013514,CUST-00765,59.3,USD,paypal,success,2026-01-31T00:00:00,2026-01-31T00:00:00
PAY-00012107,INV-00013515,CUST-00765,59.3,USD,stripe,success,2026-03-14T00:00:00,2026-03-14T00:00:00
PAY-00012108,INV-00013516,CUST-00765,59.3,USD,paypal,success,2026-04-09T00:00:00,2026-04-09T00:00:00
PAY-00012109,INV-00013517,CUST-00765,59.3,USD,paypal,success,2026-05-05T00:00:00,2026-05-05T00:00:00
PAY-00012110,INV-00013518,CUST-00765,59.3,USD,credit_card,success,2026-05-31T00:00:00,2026-05-31T00:00:00
PAY-00012111,INV-00013519,CUST-00766,3188.24,USD,bank_transfer,success,2024-10-08T00:00:00,2024-10-08T00:00:00
PAY-00012112,INV-00013520,CUST-00766,3188.24,USD,credit_card,success,2024-11-18T00:00:00,2024-11-18T00:00:00
PAY-00012113,INV-00013521,CUST-00766,3188.24,USD,paypal,success,2024-12-17T00:00:00,2024-12-17T00:00:00
PAY-00012114,INV-00013522,CUST-00766,3188.24,USD,paypal,success,2025-01-05T00:00:00,2025-01-05T00:00:00
PAY-00012115,INV-00013523,CUST-00766,0.0,USD,bank_transfer,failed,,2025-02-07T00:00:00
PAY-00012116,INV-00013524,CUST-00766,3188.24,USD,stripe,success,2025-03-16T00:00:00,2025-03-16T00:00:00
PAY-00012117,INV-00013525,CUST-00766,3188.24,USD,stripe,success,2025-04-12T00:00:00,2025-04-12T00:00:00
PAY-00012118,INV-00013526,CUST-00766,3188.24,USD,paypal,success,2025-05-10T00:00:00,2025-05-10T00:00:00
PAY-00012119,INV-00013527,CUST-00766,3188.24,USD,stripe,success,2025-06-04T00:00:00,2025-06-04T00:00:00
PAY-00012120,INV-00013528,CUST-00766,3188.24,USD,paypal,success,2025-07-17T00:00:00,2025-07-17T00:00:00
PAY-00012121,INV-00013529,CUST-00766,3188.24,USD,credit_card,success,2025-08-14T00:00:00,2025-08-14T00:00:00
PAY-00012122,INV-00013531,CUST-00766,3188.24,USD,paypal,success,2025-10-16T00:00:00,2025-10-16T00:00:00
PAY-00012123,INV-00013532,CUST-00766,3188.24,USD,paypal,success,2025-11-07T00:00:00,2025-11-07T00:00:00
PAY-00012124,INV-00013533,CUST-00766,3188.24,USD,paypal,success,2025-12-07T00:00:00,2025-12-07T00:00:00
PAY-00012125,INV-00013534,CUST-00766,3188.24,USD,bank_transfer,success,2026-01-14T00:00:00,2026-01-14T00:00:00
PAY-00012126,INV-00013535,CUST-00766,3188.24,USD,stripe,success,2026-02-08T00:00:00,2026-02-08T00:00:00
PAY-00012127,INV-00013536,CUST-00766,0.0,USD,bank_transfer,failed,,2026-03-01T00:00:00
PAY-00012128,INV-00013537,CUST-00766,3188.24,USD,stripe,success,2026-04-08T00:00:00,2026-04-08T00:00:00
PAY-00012129,INV-00013539,CUST-00766,3188.24,USD,paypal,success,2026-06-02T00:00:00,2026-06-02T00:00:00
PAY-00012130,INV-00013540,CUST-00767,74.04,USD,credit_card,success,2024-12-10T00:00:00,2024-12-10T00:00:00
PAY-00012131,INV-00013541,CUST-00767,74.04,USD,bank_transfer,success,2025-01-02T00:00:00,2025-01-02T00:00:00
PAY-00012132,INV-00013542,CUST-00767,74.04,USD,credit_card,success,2025-02-05T00:00:00,2025-02-05T00:00:00
PAY-00012133,INV-00013543,CUST-00767,74.04,USD,paypal,success,2025-03-04T00:00:00,2025-03-04T00:00:00
PAY-00012134,INV-00013544,CUST-00767,74.04,USD,paypal,success,2025-04-03T00:00:00,2025-04-03T00:00:00
PAY-00012135,INV-00013545,CUST-00767,74.04,USD,stripe,success,2025-05-08T00:00:00,2025-05-08T00:00:00
PAY-00012136,INV-00013546,CUST-00767,74.04,USD,bank_transfer,success,2025-06-06T00:00:00,2025-06-06T00:00:00
PAY-00012137,INV-00013547,CUST-00767,74.04,USD,paypal,success,2025-07-05T00:00:00,2025-07-05T00:00:00
PAY-00012138,INV-00013548,CUST-00767,74.04,USD,credit_card,success,2025-07-29T00:00:00,2025-07-29T00:00:00
PAY-00012139,INV-00013549,CUST-00767,74.04,USD,paypal,success,2025-09-02T00:00:00,2025-09-02T00:00:00
PAY-00012140,INV-00013550,CUST-00767,74.04,USD,credit_card,success,2025-10-02T00:00:00,2025-10-02T00:00:00
PAY-00012141,INV-00013551,CUST-00767,74.04,USD,paypal,success,2025-10-30T00:00:00,2025-10-30T00:00:00
PAY-00012142,INV-00013552,CUST-00767,74.04,USD,credit_card,success,2025-12-07T00:00:00,2025-12-07T00:00:00
PAY-00012143,INV-00013553,CUST-00767,74.04,USD,stripe,success,2025-12-29T00:00:00,2025-12-29T00:00:00
PAY-00012144,INV-00013554,CUST-00767,74.04,USD,credit_card,success,2026-02-04T00:00:00,2026-02-04T00:00:00
PAY-00012145,INV-00013555,CUST-00767,74.04,USD,credit_card,success,2026-03-07T00:00:00,2026-03-07T00:00:00
PAY-00012146,INV-00013556,CUST-00767,74.04,USD,paypal,success,2026-03-26T00:00:00,2026-03-26T00:00:00
PAY-00012147,INV-00013557,CUST-00767,74.04,USD,stripe,success,2026-05-03T00:00:00,2026-05-03T00:00:00
PAY-00012148,INV-00013558,CUST-00767,74.04,USD,stripe,success,2026-05-28T00:00:00,2026-05-28T00:00:00
PAY-00012149,INV-00013559,CUST-00768,128.95,USD,stripe,success,2025-03-04T00:00:00,2025-03-04T00:00:00
PAY-00012150,INV-00013560,CUST-00768,128.95,USD,credit_card,success,2025-04-17T00:00:00,2025-04-17T00:00:00
PAY-00012151,INV-00013561,CUST-00768,128.95,USD,credit_card,success,2025-05-16T00:00:00,2025-05-16T00:00:00
PAY-00012152,INV-00013562,CUST-00768,128.95,USD,bank_transfer,success,2025-06-09T00:00:00,2025-06-09T00:00:00
PAY-00012153,INV-00013563,CUST-00768,0.0,USD,credit_card,failed,,2025-07-03T00:00:00
PAY-00012154,INV-00013564,CUST-00768,128.95,USD,credit_card,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00012155,INV-00013565,CUST-00768,128.95,USD,stripe,success,2025-09-01T00:00:00,2025-09-01T00:00:00
PAY-00012156,INV-00013566,CUST-00768,128.95,USD,paypal,success,2025-09-29T00:00:00,2025-09-29T00:00:00
PAY-00012157,INV-00013567,CUST-00768,0.0,USD,paypal,failed,,2025-11-01T00:00:00
PAY-00012158,INV-00013568,CUST-00768,128.95,USD,credit_card,success,2025-12-09T00:00:00,2025-12-09T00:00:00
PAY-00012159,INV-00013569,CUST-00768,128.95,USD,credit_card,success,2026-01-07T00:00:00,2026-01-07T00:00:00
PAY-00012160,INV-00013570,CUST-00768,128.95,USD,bank_transfer,success,2026-02-05T00:00:00,2026-02-05T00:00:00
PAY-00012161,INV-00013571,CUST-00768,128.95,USD,credit_card,success,2026-03-09T00:00:00,2026-03-09T00:00:00
PAY-00012162,INV-00013572,CUST-00768,128.95,USD,paypal,success,2026-04-06T00:00:00,2026-04-06T00:00:00
PAY-00012163,INV-00013573,CUST-00768,128.95,USD,bank_transfer,success,2026-05-10T00:00:00,2026-05-10T00:00:00
PAY-00012164,INV-00013574,CUST-00768,128.95,USD,bank_transfer,success,2026-05-29T00:00:00,2026-05-29T00:00:00
PAY-00012165,INV-00013575,CUST-00769,574.53,USD,credit_card,success,2024-05-03T00:00:00,2024-05-03T00:00:00
PAY-00012166,INV-00013576,CUST-00769,574.53,USD,stripe,success,2024-06-05T00:00:00,2024-06-05T00:00:00
PAY-00012167,INV-00013579,CUST-00769,574.53,USD,stripe,success,2024-09-07T00:00:00,2024-09-07T00:00:00
PAY-00012168,INV-00013580,CUST-00769,574.53,USD,credit_card,success,2024-09-25T00:00:00,2024-09-25T00:00:00
PAY-00012169,INV-00013581,CUST-00769,574.53,USD,credit_card,success,2024-10-27T00:00:00,2024-10-27T00:00:00
PAY-00012170,INV-00013582,CUST-00769,574.53,USD,paypal,success,2024-11-25T00:00:00,2024-11-25T00:00:00
PAY-00012171,INV-00013583,CUST-00769,574.53,USD,paypal,success,2024-12-21T00:00:00,2024-12-21T00:00:00
PAY-00012172,INV-00013584,CUST-00769,574.53,USD,paypal,success,2025-01-28T00:00:00,2025-01-28T00:00:00
PAY-00012173,INV-00013586,CUST-00769,574.53,USD,credit_card,success,2025-03-23T00:00:00,2025-03-23T00:00:00
PAY-00012174,INV-00013587,CUST-00769,574.53,USD,paypal,success,2025-04-21T00:00:00,2025-04-21T00:00:00
PAY-00012175,INV-00013588,CUST-00769,574.53,USD,credit_card,success,2025-05-25T00:00:00,2025-05-25T00:00:00
PAY-00012176,INV-00013589,CUST-00769,574.53,USD,credit_card,success,2025-07-03T00:00:00,2025-07-03T00:00:00
PAY-00012177,INV-00013590,CUST-00769,574.53,USD,bank_transfer,success,2025-07-28T00:00:00,2025-07-28T00:00:00
PAY-00012178,INV-00013591,CUST-00769,0.0,USD,bank_transfer,failed,,2025-08-20T00:00:00
PAY-00012179,INV-00013592,CUST-00769,574.53,USD,stripe,success,2025-09-22T00:00:00,2025-09-22T00:00:00
PAY-00012180,INV-00013593,CUST-00769,574.53,USD,paypal,success,2025-10-25T00:00:00,2025-10-25T00:00:00
PAY-00012181,INV-00013594,CUST-00769,574.53,USD,bank_transfer,success,2025-11-21T00:00:00,2025-11-21T00:00:00
PAY-00012182,INV-00013595,CUST-00769,574.53,USD,stripe,success,2025-12-21T00:00:00,2025-12-21T00:00:00
