account_id,customer_id,account_type,balance,currency,status,opened_at,created_at,updated_at
ACC-00002553,FIN-001694,business,42064.95,USD,active,2026-04-29T01:12:11,2026-04-29T01:12:11,2026-06-29T14:46:10.797960
ACC-00002554,FIN-001695,premium,32003.01,USD,active,2025-06-23T06:00:15,2025-06-23T06:00:15,2026-06-29T14:46:10.798026
ACC-00002555,FIN-001696,business,47252.3,USD,dormant,2023-09-03T00:24:29,2023-09-03T00:24:29,2026-06-29T14:46:10.798090
ACC-00002556,FIN-001696,premium,13952.81,USD,active,2025-06-27T05:51:45,2025-06-27T05:51:45,2026-06-29T14:46:10.798114
ACC-00002557,FIN-001697,savings,37632.67,USD,active,2024-07-02T04:39:49,2024-07-02T04:39:49,2026-06-29T14:46:10.798176
ACC-00002558,FIN-001698,business,18421.76,USD,active,2026-05-31T08:04:30,2026-05-31T08:04:30,2026-06-29T14:46:10.798241
ACC-00002559,FIN-001698,current,6942.02,USD,closed,2026-05-12T10:54:01,2026-05-12T10:54:01,2026-06-29T14:46:10.798264
ACC-00002560,FIN-001699,premium,23160.7,USD,active,2026-01-05T22:40:34,2026-01-05T22:40:34,2026-06-29T14:46:10.798361
ACC-00002561,FIN-001700,current,8692.67,USD,active,2025-12-20T10:40:48,2025-12-20T10:40:48,2026-06-29T14:46:10.798430
ACC-00002562,FIN-001700,current,34426.69,USD,active,2025-06-09T15:01:43,2025-06-09T15:01:43,2026-06-29T14:46:10.798457
ACC-00002563,FIN-001700,business,23464.53,USD,active,2026-06-22T04:13:41,2026-06-22T04:13:41,2026-06-29T14:46:10.798478
ACC-00002564,FIN-001701,savings,29871.35,USD,closed,2026-04-20T22:07:09,2026-04-20T22:07:09,2026-06-29T14:46:10.798542
ACC-00002565,FIN-001701,savings,27288.5,USD,active,2026-06-05T11:36:53,2026-06-05T11:36:53,2026-06-29T14:46:10.798564
ACC-00002566,FIN-001702,business,11484.81,USD,active,2026-04-26T03:19:34,2026-04-26T03:19:34,2026-06-29T14:46:10.798627
ACC-00002567,FIN-001702,savings,18304.09,USD,active,2026-05-05T11:37:48,2026-05-05T11:37:48,2026-06-29T14:46:10.798649
ACC-00002568,FIN-001703,current,23821.05,USD,active,2024-11-22T23:48:52,2024-11-22T23:48:52,2026-06-29T14:46:10.798712
ACC-00002569,FIN-001704,premium,5455.17,USD,dormant,2026-03-29T14:04:25,2026-03-29T14:04:25,2026-06-29T14:46:10.798775
ACC-00002570,FIN-001704,savings,32557.66,USD,active,2026-03-27T07:05:30,2026-03-27T07:05:30,2026-06-29T14:46:10.798796
ACC-00002571,FIN-001705,business,9187.44,USD,active,2025-06-14T17:57:59,2025-06-14T17:57:59,2026-06-29T14:46:10.798859
ACC-00002572,FIN-001705,business,33891.46,USD,closed,2026-01-21T02:43:25,2026-01-21T02:43:25,2026-06-29T14:46:10.798881
ACC-00002573,FIN-001706,premium,18343.94,USD,dormant,2025-12-01T00:33:34,2025-12-01T00:33:34,2026-06-29T14:46:10.798941
ACC-00002574,FIN-001706,current,3934.95,USD,active,2025-12-14T01:13:29,2025-12-14T01:13:29,2026-06-29T14:46:10.798962
ACC-00002575,FIN-001707,current,25461.85,USD,active,2025-11-18T15:21:48,2025-11-18T15:21:48,2026-06-29T14:46:10.799023
ACC-00002576,FIN-001707,savings,5916.2,USD,active,2025-04-20T06:51:00,2025-04-20T06:51:00,2026-06-29T14:46:10.799045
ACC-00002577,FIN-001708,business,7911.36,USD,active,2024-11-17T03:41:19,2024-11-17T03:41:19,2026-06-29T14:46:10.799107
ACC-00002578,FIN-001709,business,49216.07,USD,dormant,2025-08-16T02:04:31,2025-08-16T02:04:31,2026-06-29T14:46:10.799169
ACC-00002579,FIN-001710,business,46604.38,USD,active,2026-05-24T05:12:59,2026-05-24T05:12:59,2026-06-29T14:46:10.799231
ACC-00002580,FIN-001711,current,23694.67,USD,active,2026-01-28T21:25:14,2026-01-28T21:25:14,2026-06-29T14:46:10.799293
ACC-00002581,FIN-001712,savings,18879.53,USD,active,2026-03-14T17:12:15,2026-03-14T17:12:15,2026-06-29T14:46:10.799355
ACC-00002582,FIN-001713,business,3201.55,USD,active,2025-01-07T05:25:15,2025-01-07T05:25:15,2026-06-29T14:46:10.799417
ACC-00002583,FIN-001714,current,26524.36,USD,closed,2025-12-15T09:46:19,2025-12-15T09:46:19,2026-06-29T14:46:10.799479
ACC-00002584,FIN-001715,business,22504.58,USD,closed,2025-09-09T08:09:14,2025-09-09T08:09:14,2026-06-29T14:46:10.799541
ACC-00002585,FIN-001715,savings,30673.28,USD,dormant,2025-03-01T00:47:13,2025-03-01T00:47:13,2026-06-29T14:46:10.799563
ACC-00002586,FIN-001715,savings,27184.72,USD,active,2026-05-24T02:41:24,2026-05-24T02:41:24,2026-06-29T14:46:10.799584
ACC-00002587,FIN-001716,current,16425.12,USD,dormant,2025-03-12T03:07:40,2025-03-12T03:07:40,2026-06-29T14:46:10.799648
ACC-00002588,FIN-001716,current,17513.84,USD,active,2026-02-09T23:51:19,2026-02-09T23:51:19,2026-06-29T14:46:10.799670
ACC-00002589,FIN-001717,current,6382.64,USD,dormant,2025-10-21T00:37:42,2025-10-21T00:37:42,2026-06-29T14:46:10.799734
ACC-00002590,FIN-001717,current,14347.14,USD,active,2025-12-13T16:24:38,2025-12-13T16:24:38,2026-06-29T14:46:10.799756
ACC-00002591,FIN-001718,savings,4262.9,USD,active,2026-01-28T16:28:16,2026-01-28T16:28:16,2026-06-29T14:46:10.799818
ACC-00002592,FIN-001719,current,38869.35,USD,active,2026-05-11T00:23:17,2026-05-11T00:23:17,2026-06-29T14:46:10.799878
ACC-00002593,FIN-001720,savings,2669.63,USD,active,2024-07-27T14:36:39,2024-07-27T14:36:39,2026-06-29T14:46:10.799949
ACC-00002594,FIN-001720,savings,24041.68,USD,closed,2025-12-28T20:59:35,2025-12-28T20:59:35,2026-06-29T14:46:10.799969
ACC-00002595,FIN-001721,business,26525.39,USD,active,2026-05-18T15:46:19,2026-05-18T15:46:19,2026-06-29T14:46:10.800035
ACC-00002596,FIN-001722,current,32184.31,USD,active,2025-09-28T07:13:11,2025-09-28T07:13:11,2026-06-29T14:46:10.800127
ACC-00002597,FIN-001722,current,24342.76,USD,closed,2025-12-09T00:37:55,2025-12-09T00:37:55,2026-06-29T14:46:10.800151
ACC-00002598,FIN-001723,business,35056.88,USD,active,2025-07-31T18:41:47,2025-07-31T18:41:47,2026-06-29T14:46:10.800247
ACC-00002599,FIN-001723,savings,24197.3,USD,closed,2025-07-19T13:09:50,2025-07-19T13:09:50,2026-06-29T14:46:10.800272
ACC-00002600,FIN-001724,current,3495.25,USD,active,2026-05-31T07:21:44,2026-05-31T07:21:44,2026-06-29T14:46:10.800367
ACC-00002601,FIN-001725,current,40579.17,USD,closed,2026-04-04T14:22:22,2026-04-04T14:22:22,2026-06-29T14:46:10.800431
ACC-00002602,FIN-001725,current,897.14,USD,frozen,2026-05-10T14:54:26,2026-05-10T14:54:26,2026-06-29T14:46:10.800453
ACC-00002603,FIN-001726,current,24885.13,USD,active,2026-01-05T09:36:45,2026-01-05T09:36:45,2026-06-29T14:46:10.800515
ACC-00002604,FIN-001727,current,33461.27,USD,active,2025-01-09T06:30:07,2025-01-09T06:30:07,2026-06-29T14:46:10.800578
ACC-00002605,FIN-001727,current,42196.47,USD,active,2025-08-14T12:02:13,2025-08-14T12:02:13,2026-06-29T14:46:10.800601
ACC-00002606,FIN-001728,business,37922.16,USD,dormant,2026-03-03T04:35:23,2026-03-03T04:35:23,2026-06-29T14:46:10.800664
ACC-00002607,FIN-001728,business,4984.19,USD,active,2026-06-23T08:54:55,2026-06-23T08:54:55,2026-06-29T14:46:10.800686
ACC-00002608,FIN-001729,business,24169.6,USD,active,2025-11-12T00:38:56,2025-11-12T00:38:56,2026-06-29T14:46:10.800750
ACC-00002609,FIN-001729,premium,3767.24,USD,active,2025-07-30T10:51:50,2025-07-30T10:51:50,2026-06-29T14:46:10.800771
ACC-00002610,FIN-001730,savings,12644.8,USD,active,2026-06-15T05:42:23,2026-06-15T05:42:23,2026-06-29T14:46:10.800833
ACC-00002611,FIN-001730,current,44921.17,USD,closed,2026-05-28T03:08:21,2026-05-28T03:08:21,2026-06-29T14:46:10.800855
ACC-00002612,FIN-001731,business,18635.13,USD,active,2025-04-12T10:03:23,2025-04-12T10:03:23,2026-06-29T14:46:10.800919
ACC-00002613,FIN-001732,premium,17481.18,USD,dormant,2026-06-29T06:33:51,2026-06-29T06:33:51,2026-06-29T14:46:10.800981
ACC-00002614,FIN-001733,savings,42317.43,USD,active,2026-05-16T11:31:15,2026-05-16T11:31:15,2026-06-29T14:46:10.801044
ACC-00002615,FIN-001734,business,13358.93,USD,dormant,2026-04-28T10:56:01,2026-04-28T10:56:01,2026-06-29T14:46:10.801106
ACC-00002616,FIN-001735,premium,37248.19,USD,frozen,2026-06-14T05:36:19,2026-06-14T05:36:19,2026-06-29T14:46:10.801169
ACC-00002617,FIN-001735,current,19210.03,USD,active,2026-03-16T05:42:55,2026-03-16T05:42:55,2026-06-29T14:46:10.801192
ACC-00002618,FIN-001736,savings,39364.15,USD,active,2026-06-01T19:19:30,2026-06-01T19:19:30,2026-06-29T14:46:10.801255
ACC-00002619,FIN-001737,business,44521.81,USD,closed,2024-03-12T15:23:25,2024-03-12T15:23:25,2026-06-29T14:46:10.801316
ACC-00002620,FIN-001738,premium,34156.78,USD,active,2025-01-05T14:21:45,2025-01-05T14:21:45,2026-06-29T14:46:10.801378
ACC-00002621,FIN-001738,savings,39349.15,USD,active,2024-05-09T14:41:35,2024-05-09T14:41:35,2026-06-29T14:46:10.801399
ACC-00002622,FIN-001739,premium,41962.54,USD,frozen,2025-08-03T05:54:41,2025-08-03T05:54:41,2026-06-29T14:46:10.801464
ACC-00002623,FIN-001739,current,25173.21,USD,dormant,2026-03-30T13:21:16,2026-03-30T13:21:16,2026-06-29T14:46:10.801487
ACC-00002624,FIN-001739,premium,39319.9,USD,active,2025-01-09T22:27:33,2025-01-09T22:27:33,2026-06-29T14:46:10.801507
ACC-00002625,FIN-001740,business,24730.57,USD,active,2025-11-06T00:41:46,2025-11-06T00:41:46,2026-06-29T14:46:10.801589
ACC-00002626,FIN-001741,premium,12485.89,USD,closed,2025-05-02T23:10:27,2025-05-02T23:10:27,2026-06-29T14:46:10.801650
ACC-00002627,FIN-001742,savings,35975.56,USD,closed,2025-01-23T02:17:21,2025-01-23T02:17:21,2026-06-29T14:46:10.801712
ACC-00002628,FIN-001743,current,25434.37,USD,active,2026-04-03T11:24:38,2026-04-03T11:24:38,2026-06-29T14:46:10.801774
ACC-00002629,FIN-001743,business,39658.45,USD,active,2026-05-09T04:37:32,2026-05-09T04:37:32,2026-06-29T14:46:10.801795
ACC-00002630,FIN-001744,current,17234.54,USD,dormant,2026-06-29T06:21:51,2026-06-29T06:21:51,2026-06-29T14:46:10.801859
ACC-00002631,FIN-001745,savings,38886.04,USD,active,2024-01-21T04:42:33,2024-01-21T04:42:33,2026-06-29T14:46:10.801930
ACC-00002632,FIN-001745,premium,1823.2,USD,active,2025-10-07T22:53:26,2025-10-07T22:53:26,2026-06-29T14:46:10.801952
ACC-00002633,FIN-001746,current,15705.38,USD,active,2026-05-08T05:22:12,2026-05-08T05:22:12,2026-06-29T14:46:10.802019
ACC-00002634,FIN-001747,savings,30719.2,USD,active,2025-08-22T09:41:55,2025-08-22T09:41:55,2026-06-29T14:46:10.802083
ACC-00002635,FIN-001748,business,19597.46,USD,active,2026-01-28T09:11:45,2026-01-28T09:11:45,2026-06-29T14:46:10.802145
ACC-00002636,FIN-001748,premium,30274.68,USD,dormant,2024-11-06T12:48:02,2024-11-06T12:48:02,2026-06-29T14:46:10.802167
ACC-00002637,FIN-001749,savings,18307.6,USD,active,2025-08-30T11:00:15,2025-08-30T11:00:15,2026-06-29T14:46:10.802230
ACC-00002638,FIN-001750,premium,30330.42,USD,active,2025-05-10T06:31:15,2025-05-10T06:31:15,2026-06-29T14:46:10.802294
ACC-00002639,FIN-001750,business,8329.46,USD,active,2025-03-23T18:26:49,2025-03-23T18:26:49,2026-06-29T14:46:10.802316
ACC-00002640,FIN-001751,current,49821.31,USD,active,2025-11-16T03:03:58,2025-11-16T03:03:58,2026-06-29T14:46:10.802379
ACC-00002641,FIN-001751,business,32508.36,USD,frozen,2026-03-06T11:26:31,2026-03-06T11:26:31,2026-06-29T14:46:10.802401
ACC-00002642,FIN-001752,business,43052.51,USD,active,2024-09-04T02:34:15,2024-09-04T02:34:15,2026-06-29T14:46:10.802463
ACC-00002643,FIN-001753,business,1085.66,USD,active,2025-05-04T21:10:50,2025-05-04T21:10:50,2026-06-29T14:46:10.802524
ACC-00002644,FIN-001754,savings,44015.95,USD,dormant,2025-08-02T09:24:18,2025-08-02T09:24:18,2026-06-29T14:46:10.802585
ACC-00002645,FIN-001754,current,33970.43,USD,active,2025-10-17T00:51:18,2025-10-17T00:51:18,2026-06-29T14:46:10.802606
ACC-00002646,FIN-001755,savings,1715.33,USD,active,2025-02-18T13:56:43,2025-02-18T13:56:43,2026-06-29T14:46:10.802669
ACC-00002647,FIN-001755,business,33269.65,USD,active,2025-12-27T05:45:37,2025-12-27T05:45:37,2026-06-29T14:46:10.802691
ACC-00002648,FIN-001756,business,27432.07,USD,active,2025-07-01T19:28:27,2025-07-01T19:28:27,2026-06-29T14:46:10.802753
ACC-00002649,FIN-001757,premium,38877.42,USD,active,2023-08-29T23:58:04,2023-08-29T23:58:04,2026-06-29T14:46:10.802816
ACC-00002650,FIN-001758,current,19115.28,USD,active,2025-01-15T21:45:12,2025-01-15T21:45:12,2026-06-29T14:46:10.802878
ACC-00002651,FIN-001759,current,19391.09,USD,active,2026-02-06T21:39:00,2026-02-06T21:39:00,2026-06-29T14:46:10.802939
ACC-00002652,FIN-001759,premium,21872.67,USD,active,2024-10-10T13:59:49,2024-10-10T13:59:49,2026-06-29T14:46:10.802961
ACC-00002653,FIN-001760,current,45044.14,USD,closed,2026-06-08T08:00:51,2026-06-08T08:00:51,2026-06-29T14:46:10.803023
ACC-00002654,FIN-001760,business,33234.17,USD,active,2026-02-19T11:27:18,2026-02-19T11:27:18,2026-06-29T14:46:10.803045
ACC-00002655,FIN-001760,savings,46558.2,USD,dormant,2025-05-05T14:56:14,2025-05-05T14:56:14,2026-06-29T14:46:10.803067
ACC-00002656,FIN-001761,current,48103.47,USD,active,2025-11-04T10:50:05,2025-11-04T10:50:05,2026-06-29T14:46:10.803130
ACC-00002657,FIN-001762,business,33904.05,USD,dormant,2026-04-21T16:43:23,2026-04-21T16:43:23,2026-06-29T14:46:10.803192
ACC-00002658,FIN-001763,current,32626.8,USD,active,2025-10-01T18:27:31,2025-10-01T18:27:31,2026-06-29T14:46:10.803254
ACC-00002659,FIN-001764,premium,44817.66,USD,closed,2026-01-12T00:30:08,2026-01-12T00:30:08,2026-06-29T14:46:10.803316
ACC-00002660,FIN-001765,business,326.11,USD,active,2025-06-02T22:57:24,2025-06-02T22:57:24,2026-06-29T14:46:10.803377
ACC-00002661,FIN-001766,current,22819.11,USD,active,2025-02-17T18:44:18,2025-02-17T18:44:18,2026-06-29T14:46:10.803438
ACC-00002662,FIN-001767,business,47981.15,USD,dormant,2026-01-04T08:38:39,2026-01-04T08:38:39,2026-06-29T14:46:10.803499
ACC-00002663,FIN-001768,savings,19906.28,USD,active,2026-02-15T05:09:10,2026-02-15T05:09:10,2026-06-29T14:46:10.803560
ACC-00002664,FIN-001769,business,26383.12,USD,active,2025-10-02T14:03:59,2025-10-02T14:03:59,2026-06-29T14:46:10.803623
ACC-00002665,FIN-001770,business,1146.01,USD,active,2025-03-24T22:02:51,2025-03-24T22:02:51,2026-06-29T14:46:10.803685
ACC-00002666,FIN-001771,current,35423.91,USD,frozen,2026-02-24T13:43:55,2026-02-24T13:43:55,2026-06-29T14:46:10.803746
ACC-00002667,FIN-001772,current,12750.33,USD,frozen,2025-02-12T17:20:14,2025-02-12T17:20:14,2026-06-29T14:46:10.803807
ACC-00002668,FIN-001773,current,14442.11,USD,active,2026-02-06T22:10:53,2026-02-06T22:10:53,2026-06-29T14:46:10.803870
ACC-00002669,FIN-001774,current,23220.3,USD,active,2025-07-15T17:00:15,2025-07-15T17:00:15,2026-06-29T14:46:10.803939
ACC-00002670,FIN-001775,current,38686.38,USD,active,2026-03-24T06:12:12,2026-03-24T06:12:12,2026-06-29T14:46:10.804003
ACC-00002671,FIN-001776,savings,29703.36,USD,active,2025-02-20T17:55:10,2025-02-20T17:55:10,2026-06-29T14:46:10.804065
ACC-00002672,FIN-001776,business,34990.67,USD,active,2024-03-16T00:35:01,2024-03-16T00:35:01,2026-06-29T14:46:10.804089
ACC-00002673,FIN-001776,savings,41795.91,USD,dormant,2026-02-16T13:10:51,2026-02-16T13:10:51,2026-06-29T14:46:10.804109
ACC-00002674,FIN-001777,current,22821.82,USD,active,2024-03-23T03:25:39,2024-03-23T03:25:39,2026-06-29T14:46:10.804171
ACC-00002675,FIN-001777,current,18397.84,USD,active,2024-02-10T22:11:40,2024-02-10T22:11:40,2026-06-29T14:46:10.804257
ACC-00002676,FIN-001778,premium,27872.83,USD,dormant,2026-04-23T21:02:12,2026-04-23T21:02:12,2026-06-29T14:46:10.804600
ACC-00002677,FIN-001779,premium,5990.52,USD,active,2025-01-13T12:06:23,2025-01-13T12:06:23,2026-06-29T14:46:10.804797
ACC-00002678,FIN-001779,premium,21811.01,USD,frozen,2026-02-26T13:53:23,2026-02-26T13:53:23,2026-06-29T14:46:10.804823
ACC-00002679,FIN-001779,premium,7968.48,USD,active,2024-04-06T07:10:16,2024-04-06T07:10:16,2026-06-29T14:46:10.804848
ACC-00002680,FIN-001780,premium,45995.02,USD,dormant,2026-01-17T17:59:25,2026-01-17T17:59:25,2026-06-29T14:46:10.804936
ACC-00002681,FIN-001781,business,44939.51,USD,closed,2024-08-04T00:58:56,2024-08-04T00:58:56,2026-06-29T14:46:10.805010
ACC-00002682,FIN-001782,premium,11089.43,USD,active,2026-01-04T22:07:38,2026-01-04T22:07:38,2026-06-29T14:46:10.805080
ACC-00002683,FIN-001782,savings,41753.24,USD,active,2026-02-17T06:13:48,2026-02-17T06:13:48,2026-06-29T14:46:10.805104
ACC-00002684,FIN-001783,savings,23718.19,USD,active,2025-12-07T03:21:16,2025-12-07T03:21:16,2026-06-29T14:46:10.805175
ACC-00002685,FIN-001783,current,43086.11,USD,active,2026-06-26T20:42:52,2026-06-26T20:42:52,2026-06-29T14:46:10.805199
ACC-00002686,FIN-001784,savings,10401.48,USD,active,2025-01-16T23:31:27,2025-01-16T23:31:27,2026-06-29T14:46:10.805268
ACC-00002687,FIN-001785,savings,18263.02,USD,dormant,2026-02-06T03:48:07,2026-02-06T03:48:07,2026-06-29T14:46:10.805336
ACC-00002688,FIN-001786,savings,35576.4,USD,active,2026-06-05T22:42:22,2026-06-05T22:42:22,2026-06-29T14:46:10.805417
ACC-00002689,FIN-001786,business,24653.22,USD,active,2025-04-04T07:47:56,2025-04-04T07:47:56,2026-06-29T14:46:10.805451
ACC-00002690,FIN-001786,savings,31943.12,USD,closed,2026-05-18T19:20:05,2026-05-18T19:20:05,2026-06-29T14:46:10.805491
ACC-00002691,FIN-001787,premium,34058.67,USD,active,2025-07-21T02:46:08,2025-07-21T02:46:08,2026-06-29T14:46:10.805572
ACC-00002692,FIN-001787,premium,38562.54,USD,active,2026-02-08T07:45:00,2026-02-08T07:45:00,2026-06-29T14:46:10.805597
ACC-00002693,FIN-001788,premium,18520.45,USD,active,2025-09-12T04:08:51,2025-09-12T04:08:51,2026-06-29T14:46:10.805672
ACC-00002694,FIN-001789,current,9154.24,USD,active,2026-06-08T07:02:12,2026-06-08T07:02:12,2026-06-29T14:46:10.805744
ACC-00002695,FIN-001789,business,49342.52,USD,active,2026-05-11T14:33:08,2026-05-11T14:33:08,2026-06-29T14:46:10.805770
ACC-00002696,FIN-001790,business,13742.16,USD,active,2026-06-06T08:53:34,2026-06-06T08:53:34,2026-06-29T14:46:10.805842
ACC-00002697,FIN-001790,savings,19516.69,USD,active,2026-06-29T03:14:17,2026-06-29T03:14:17,2026-06-29T14:46:10.805866
ACC-00002698,FIN-001791,business,40862.46,USD,dormant,2024-11-23T20:19:31,2024-11-23T20:19:31,2026-06-29T14:46:10.805939
ACC-00002699,FIN-001792,savings,9838.55,USD,active,2024-09-04T22:29:49,2024-09-04T22:29:49,2026-06-29T14:46:10.806014
ACC-00002700,FIN-001792,business,46427.82,USD,dormant,2025-08-14T18:19:53,2025-08-14T18:19:53,2026-06-29T14:46:10.806036
ACC-00002701,FIN-001793,premium,10136.21,USD,active,2026-05-11T23:35:33,2026-05-11T23:35:33,2026-06-29T14:46:10.806101
ACC-00002702,FIN-001793,current,898.68,USD,closed,2026-01-26T19:57:56,2026-01-26T19:57:56,2026-06-29T14:46:10.806123
ACC-00002703,FIN-001794,business,24596.54,USD,dormant,2026-05-19T20:04:22,2026-05-19T20:04:22,2026-06-29T14:46:10.806188
ACC-00002704,FIN-001795,premium,10582.82,USD,active,2026-06-09T19:43:21,2026-06-09T19:43:21,2026-06-29T14:46:10.806249
ACC-00002705,FIN-001795,business,27237.96,USD,active,2026-03-18T04:30:31,2026-03-18T04:30:31,2026-06-29T14:46:10.806271
ACC-00002706,FIN-001795,savings,26522.4,USD,dormant,2026-05-23T19:50:57,2026-05-23T19:50:57,2026-06-29T14:46:10.806293
ACC-00002707,FIN-001796,business,48066.32,USD,active,2026-05-13T13:50:09,2026-05-13T13:50:09,2026-06-29T14:46:10.806356
ACC-00002708,FIN-001797,current,21576.27,USD,dormant,2024-12-27T12:19:07,2024-12-27T12:19:07,2026-06-29T14:46:10.806418
ACC-00002709,FIN-001797,business,36180.03,USD,active,2024-07-05T15:14:45,2024-07-05T15:14:45,2026-06-29T14:46:10.806441
ACC-00002710,FIN-001798,current,18242.25,USD,dormant,2026-03-28T19:26:50,2026-03-28T19:26:50,2026-06-29T14:46:10.806506
ACC-00002711,FIN-001799,premium,16822.6,USD,active,2024-11-19T17:56:35,2024-11-19T17:56:35,2026-06-29T14:46:10.806567
ACC-00002712,FIN-001800,current,15577.53,USD,dormant,2026-06-15T02:04:21,2026-06-15T02:04:21,2026-06-29T14:46:10.806630
ACC-00002713,FIN-001801,premium,9940.99,USD,active,2026-05-15T00:46:30,2026-05-15T00:46:30,2026-06-29T14:46:10.806692
ACC-00002714,FIN-001801,business,31381.94,USD,dormant,2026-01-17T20:22:38,2026-01-17T20:22:38,2026-06-29T14:46:10.806714
ACC-00002715,FIN-001802,premium,3852.01,USD,active,2025-09-14T07:00:40,2025-09-14T07:00:40,2026-06-29T14:46:10.806777
ACC-00002716,FIN-001803,business,39405.0,USD,active,2025-07-25T09:27:40,2025-07-25T09:27:40,2026-06-29T14:46:10.806840
ACC-00002717,FIN-001803,current,11447.8,USD,active,2026-02-20T23:22:19,2026-02-20T23:22:19,2026-06-29T14:46:10.806862
ACC-00002718,FIN-001804,current,40207.74,USD,dormant,2025-11-01T10:41:50,2025-11-01T10:41:50,2026-06-29T14:46:10.806924
ACC-00002719,FIN-001805,savings,29902.17,USD,active,2026-01-15T09:33:18,2026-01-15T09:33:18,2026-06-29T14:46:10.806987
ACC-00002720,FIN-001806,business,22990.18,USD,active,2026-06-03T07:56:34,2026-06-03T07:56:34,2026-06-29T14:46:10.807066
ACC-00002721,FIN-001806,savings,25305.17,USD,active,2026-05-31T20:58:50,2026-05-31T20:58:50,2026-06-29T14:46:10.807098
ACC-00002722,FIN-001807,current,28333.36,USD,dormant,2026-05-03T01:48:09,2026-05-03T01:48:09,2026-06-29T14:46:10.807169
ACC-00002723,FIN-001808,savings,32902.2,USD,active,2024-04-09T08:00:19,2024-04-09T08:00:19,2026-06-29T14:46:10.807232
ACC-00002724,FIN-001809,savings,40010.84,USD,active,2026-04-12T18:45:12,2026-04-12T18:45:12,2026-06-29T14:46:10.807296
ACC-00002725,FIN-001810,savings,32896.79,USD,active,2025-04-03T11:04:23,2025-04-03T11:04:23,2026-06-29T14:46:10.807358
ACC-00002726,FIN-001811,current,8852.08,USD,active,2025-01-30T20:36:59,2025-01-30T20:36:59,2026-06-29T14:46:10.807421
ACC-00002727,FIN-001812,savings,24826.54,USD,active,2025-11-17T23:52:02,2025-11-17T23:52:02,2026-06-29T14:46:10.807482
ACC-00002728,FIN-001813,premium,26025.98,USD,active,2024-01-22T06:38:36,2024-01-22T06:38:36,2026-06-29T14:46:10.807544
ACC-00002729,FIN-001814,premium,27214.87,USD,active,2024-06-05T22:22:38,2024-06-05T22:22:38,2026-06-29T14:46:10.807607
ACC-00002730,FIN-001814,business,45813.29,USD,active,2023-10-20T12:48:29,2023-10-20T12:48:29,2026-06-29T14:46:10.807629
ACC-00002731,FIN-001815,savings,9747.52,USD,active,2026-03-20T14:35:05,2026-03-20T14:35:05,2026-06-29T14:46:10.807692
ACC-00002732,FIN-001815,current,15583.99,USD,closed,2026-05-27T01:04:11,2026-05-27T01:04:11,2026-06-29T14:46:10.807714
ACC-00002733,FIN-001816,current,3168.39,USD,active,2026-06-12T12:28:53,2026-06-12T12:28:53,2026-06-29T14:46:10.807776
ACC-00002734,FIN-001816,current,3688.88,USD,active,2026-06-11T09:35:43,2026-06-11T09:35:43,2026-06-29T14:46:10.807797
ACC-00002735,FIN-001817,current,40199.42,USD,active,2026-01-18T00:07:45,2026-01-18T00:07:45,2026-06-29T14:46:10.807863
ACC-00002736,FIN-001817,savings,26338.68,USD,closed,2026-03-31T13:33:02,2026-03-31T13:33:02,2026-06-29T14:46:10.807894
ACC-00002737,FIN-001818,current,3475.91,USD,active,2025-06-08T10:16:50,2025-06-08T10:16:50,2026-06-29T14:46:10.808057
ACC-00002738,FIN-001819,current,9938.05,USD,active,2025-07-13T23:45:09,2025-07-13T23:45:09,2026-06-29T14:46:10.808502
ACC-00002739,FIN-001820,business,13688.11,USD,dormant,2026-04-08T06:39:21,2026-04-08T06:39:21,2026-06-29T14:46:10.808862
ACC-00002740,FIN-001820,premium,6351.38,USD,dormant,2025-08-19T19:45:08,2025-08-19T19:45:08,2026-06-29T14:46:10.808924
ACC-00002741,FIN-001821,current,7841.45,USD,active,2024-08-14T18:24:34,2024-08-14T18:24:34,2026-06-29T14:46:10.809117
ACC-00002742,FIN-001822,business,39650.15,USD,dormant,2025-12-27T23:45:24,2025-12-27T23:45:24,2026-06-29T14:46:10.809223
ACC-00002743,FIN-001822,current,27721.42,USD,active,2025-05-31T23:16:02,2025-05-31T23:16:02,2026-06-29T14:46:10.809247
ACC-00002744,FIN-001822,current,3510.45,USD,active,2025-09-24T08:44:31,2025-09-24T08:44:31,2026-06-29T14:46:10.809269
ACC-00002745,FIN-001823,business,22215.72,USD,active,2026-04-04T19:48:37,2026-04-04T19:48:37,2026-06-29T14:46:10.809341
ACC-00002746,FIN-001824,premium,21588.96,USD,dormant,2025-08-04T12:03:44,2025-08-04T12:03:44,2026-06-29T14:46:10.809451
ACC-00002747,FIN-001824,business,3058.48,USD,frozen,2025-11-11T17:11:43,2025-11-11T17:11:43,2026-06-29T14:46:10.809496
ACC-00002748,FIN-001825,savings,9995.89,USD,active,2025-05-08T03:32:03,2025-05-08T03:32:03,2026-06-29T14:46:10.809630
ACC-00002749,FIN-001826,business,5219.24,USD,active,2024-04-21T11:18:11,2024-04-21T11:18:11,2026-06-29T14:46:10.809749
ACC-00002750,FIN-001826,savings,19259.42,USD,closed,2026-04-04T11:36:21,2026-04-04T11:36:21,2026-06-29T14:46:10.809789
ACC-00002751,FIN-001827,current,8465.99,USD,active,2025-05-24T14:08:43,2025-05-24T14:08:43,2026-06-29T14:46:10.809957
