repayment_id,loan_id,customer_id,amount_due,amount_paid,status,due_date,paid_at,created_at
REP-00002268,LON-0000370,FIN-001662,843.24,843.24,paid,2025-04-26,2025-04-29T13:46:17,2025-04-26T13:46:17
REP-00002269,LON-0000370,FIN-001662,843.24,843.24,paid,2025-05-26,2025-05-29T13:46:17,2025-05-26T13:46:17
REP-00002270,LON-0000370,FIN-001662,843.24,843.24,late,2025-06-25,2025-07-19T13:46:17,2025-06-25T13:46:17
REP-00002271,LON-0000370,FIN-001662,843.24,843.24,paid,2025-07-25,2025-07-27T13:46:17,2025-07-25T13:46:17
REP-00002272,LON-0000370,FIN-001662,843.24,843.24,late,2025-08-24,2025-09-22T13:46:17,2025-08-24T13:46:17
REP-00002273,LON-0000370,FIN-001662,843.24,843.24,late,2025-09-23,2025-10-16T13:46:17,2025-09-23T13:46:17
REP-00002274,LON-0000370,FIN-001662,843.24,843.24,paid,2025-10-23,2025-10-24T13:46:17,2025-10-23T13:46:17
REP-00002275,LON-0000370,FIN-001662,843.24,843.24,paid,2025-11-22,2025-11-24T13:46:17,2025-11-22T13:46:17
REP-00002276,LON-0000370,FIN-001662,843.24,843.24,paid,2025-12-22,2025-12-23T13:46:17,2025-12-22T13:46:17
REP-00002277,LON-0000370,FIN-001662,843.24,843.24,paid,2026-01-21,2026-01-23T13:46:17,2026-01-21T13:46:17
REP-00002278,LON-0000370,FIN-001662,843.24,843.24,paid,2026-02-20,2026-02-22T13:46:17,2026-02-20T13:46:17
REP-00002279,LON-0000371,FIN-001666,1887.14,1887.14,paid,2026-04-26,2026-04-27T03:02:26,2026-04-26T03:02:26
REP-00002280,LON-0000371,FIN-001666,1887.14,0.0,missed,2026-05-26,,2026-05-26T03:02:26
REP-00002281,LON-0000371,FIN-001666,1887.14,1887.14,paid,2026-06-25,2026-06-27T03:02:26,2026-06-25T03:02:26
REP-00002282,LON-0000372,FIN-001668,12185.67,12185.67,paid,2026-07-28,2026-07-31T23:30:49,2026-07-28T23:30:49
REP-00002283,LON-0000373,FIN-001670,4993.29,4993.29,paid,2026-07-27,2026-07-28T12:05:01,2026-07-27T12:05:01
REP-00002284,LON-0000374,FIN-001671,4161.4,2026.02,partial,2026-06-17,2026-06-17T03:20:51,2026-06-17T03:20:51
REP-00002285,LON-0000375,FIN-001674,8602.04,8602.04,paid,2024-04-11,2024-04-13T19:35:42,2024-04-11T19:35:42
REP-00002286,LON-0000375,FIN-001674,8602.04,8602.04,late,2024-05-11,2024-06-06T19:35:42,2024-05-11T19:35:42
REP-00002287,LON-0000375,FIN-001674,8602.04,8602.04,paid,2024-06-10,2024-06-12T19:35:42,2024-06-10T19:35:42
REP-00002288,LON-0000376,FIN-001682,63.87,63.87,paid,2025-05-17,2025-05-17T19:28:58,2025-05-17T19:28:58
REP-00002289,LON-0000376,FIN-001682,63.87,63.87,paid,2025-06-16,2025-06-16T19:28:58,2025-06-16T19:28:58
REP-00002290,LON-0000376,FIN-001682,63.87,63.87,late,2025-07-16,2025-07-28T19:28:58,2025-07-16T19:28:58
REP-00002291,LON-0000376,FIN-001682,63.87,63.87,paid,2025-08-15,2025-08-17T19:28:58,2025-08-15T19:28:58
REP-00002292,LON-0000376,FIN-001682,63.87,63.87,paid,2025-09-14,2025-09-17T19:28:58,2025-09-14T19:28:58
REP-00002293,LON-0000376,FIN-001682,63.87,63.87,paid,2025-10-14,2025-10-15T19:28:58,2025-10-14T19:28:58
REP-00002294,LON-0000376,FIN-001682,63.87,63.87,paid,2025-11-13,2025-11-13T19:28:58,2025-11-13T19:28:58
REP-00002295,LON-0000376,FIN-001682,63.87,63.87,late,2025-12-13,2026-01-03T19:28:58,2025-12-13T19:28:58
REP-00002296,LON-0000376,FIN-001682,63.87,63.87,late,2026-01-12,2026-01-29T19:28:58,2026-01-12T19:28:58
REP-00002297,LON-0000376,FIN-001682,63.87,63.87,late,2026-02-11,2026-02-25T19:28:58,2026-02-11T19:28:58
REP-00002298,LON-0000376,FIN-001682,63.87,63.87,paid,2026-03-13,2026-03-16T19:28:58,2026-03-13T19:28:58
REP-00002299,LON-0000376,FIN-001682,63.87,63.87,paid,2026-04-12,2026-04-14T19:28:58,2026-04-12T19:28:58
REP-00002300,LON-0000376,FIN-001682,63.87,63.87,paid,2026-05-12,2026-05-14T19:28:58,2026-05-12T19:28:58
REP-00002301,LON-0000376,FIN-001682,63.87,63.87,paid,2026-06-11,2026-06-11T19:28:58,2026-06-11T19:28:58
REP-00002302,LON-0000377,FIN-001688,1330.05,1330.05,paid,2024-12-26,2024-12-26T00:49:31,2024-12-26T00:49:31
REP-00002303,LON-0000377,FIN-001688,1330.05,1330.05,paid,2025-01-25,2025-01-27T00:49:31,2025-01-25T00:49:31
REP-00002304,LON-0000377,FIN-001688,1330.05,1330.05,late,2025-02-24,2025-03-11T00:49:31,2025-02-24T00:49:31
REP-00002305,LON-0000377,FIN-001688,1330.05,1330.05,paid,2025-03-26,2025-03-28T00:49:31,2025-03-26T00:49:31
REP-00002306,LON-0000377,FIN-001688,1330.05,1330.05,paid,2025-04-25,2025-04-25T00:49:31,2025-04-25T00:49:31
REP-00002307,LON-0000377,FIN-001688,1330.05,1330.05,paid,2025-05-25,2025-05-26T00:49:31,2025-05-25T00:49:31
REP-00002308,LON-0000378,FIN-001689,571.76,571.76,late,2024-09-01,2024-09-23T00:28:27,2024-09-01T00:28:27
REP-00002309,LON-0000378,FIN-001689,571.76,571.76,paid,2024-10-01,2024-10-03T00:28:27,2024-10-01T00:28:27
REP-00002310,LON-0000378,FIN-001689,571.76,571.76,paid,2024-10-31,2024-11-01T00:28:27,2024-10-31T00:28:27
REP-00002311,LON-0000378,FIN-001689,571.76,571.76,paid,2024-11-30,2024-12-02T00:28:27,2024-11-30T00:28:27
REP-00002312,LON-0000378,FIN-001689,571.76,571.76,late,2024-12-30,2025-01-29T00:28:27,2024-12-30T00:28:27
REP-00002313,LON-0000378,FIN-001689,571.76,571.76,paid,2025-01-29,2025-01-31T00:28:27,2025-01-29T00:28:27
REP-00002314,LON-0000378,FIN-001689,571.76,571.76,paid,2025-02-28,2025-03-02T00:28:27,2025-02-28T00:28:27
REP-00002315,LON-0000378,FIN-001689,571.76,571.76,paid,2025-03-30,2025-03-30T00:28:27,2025-03-30T00:28:27
REP-00002316,LON-0000378,FIN-001689,571.76,571.76,paid,2025-04-29,2025-04-29T00:28:27,2025-04-29T00:28:27
REP-00002317,LON-0000378,FIN-001689,571.76,571.76,paid,2025-05-29,2025-06-01T00:28:27,2025-05-29T00:28:27
REP-00002318,LON-0000378,FIN-001689,571.76,571.76,paid,2025-06-28,2025-06-30T00:28:27,2025-06-28T00:28:27
REP-00002319,LON-0000378,FIN-001689,571.76,571.76,paid,2025-07-28,2025-07-29T00:28:27,2025-07-28T00:28:27
REP-00002320,LON-0000378,FIN-001689,571.76,571.76,paid,2025-08-27,2025-08-28T00:28:27,2025-08-27T00:28:27
REP-00002321,LON-0000378,FIN-001689,571.76,571.76,paid,2025-09-26,2025-09-26T00:28:27,2025-09-26T00:28:27
REP-00002322,LON-0000378,FIN-001689,571.76,571.76,paid,2025-10-26,2025-10-27T00:28:27,2025-10-26T00:28:27
REP-00002323,LON-0000378,FIN-001689,571.76,571.76,paid,2025-11-25,2025-11-27T00:28:27,2025-11-25T00:28:27
REP-00002324,LON-0000378,FIN-001689,571.76,571.76,paid,2025-12-25,2025-12-27T00:28:27,2025-12-25T00:28:27
REP-00002325,LON-0000378,FIN-001689,571.76,571.76,paid,2026-01-24,2026-01-25T00:28:27,2026-01-24T00:28:27
REP-00002326,LON-0000378,FIN-001689,571.76,571.76,paid,2026-02-23,2026-02-23T00:28:27,2026-02-23T00:28:27
REP-00002327,LON-0000378,FIN-001689,571.76,571.76,paid,2026-03-25,2026-03-27T00:28:27,2026-03-25T00:28:27
REP-00002328,LON-0000378,FIN-001689,571.76,571.76,paid,2026-04-24,2026-04-27T00:28:27,2026-04-24T00:28:27
REP-00002329,LON-0000378,FIN-001689,571.76,571.76,paid,2026-05-24,2026-05-27T00:28:27,2026-05-24T00:28:27
REP-00002330,LON-0000378,FIN-001689,571.76,571.76,paid,2026-06-23,2026-06-23T00:28:27,2026-06-23T00:28:27
REP-00002331,LON-0000379,FIN-001705,536.82,536.82,late,2026-01-21,2026-02-05T23:40:57,2026-01-21T23:40:57
REP-00002332,LON-0000379,FIN-001705,536.82,536.82,paid,2026-02-20,2026-02-23T23:40:57,2026-02-20T23:40:57
REP-00002333,LON-0000379,FIN-001705,536.82,536.82,paid,2026-03-22,2026-03-24T23:40:57,2026-03-22T23:40:57
REP-00002334,LON-0000379,FIN-001705,536.82,536.82,paid,2026-04-21,2026-04-22T23:40:57,2026-04-21T23:40:57
REP-00002335,LON-0000379,FIN-001705,536.82,536.82,late,2026-05-21,2026-06-20T23:40:57,2026-05-21T23:40:57
REP-00002336,LON-0000379,FIN-001705,536.82,536.82,paid,2026-06-20,2026-06-23T23:40:57,2026-06-20T23:40:57
REP-00002337,LON-0000380,FIN-001713,2784.63,2784.63,late,2025-03-10,2025-03-18T07:34:52,2025-03-10T07:34:52
REP-00002338,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-04-09,2025-04-12T07:34:52,2025-04-09T07:34:52
REP-00002339,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-05-09,2025-05-10T07:34:52,2025-05-09T07:34:52
REP-00002340,LON-0000380,FIN-001713,2784.63,2784.63,late,2025-06-08,2025-06-29T07:34:52,2025-06-08T07:34:52
REP-00002341,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-07-08,2025-07-08T07:34:52,2025-07-08T07:34:52
REP-00002342,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-08-07,2025-08-07T07:34:52,2025-08-07T07:34:52
REP-00002343,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-09-06,2025-09-09T07:34:52,2025-09-06T07:34:52
REP-00002344,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-10-06,2025-10-08T07:34:52,2025-10-06T07:34:52
REP-00002345,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-11-05,2025-11-08T07:34:52,2025-11-05T07:34:52
REP-00002346,LON-0000380,FIN-001713,2784.63,2784.63,paid,2025-12-05,2025-12-06T07:34:52,2025-12-05T07:34:52
REP-00002347,LON-0000380,FIN-001713,2784.63,2784.63,paid,2026-01-04,2026-01-05T07:34:52,2026-01-04T07:34:52
REP-00002348,LON-0000380,FIN-001713,2784.63,2784.63,paid,2026-02-03,2026-02-06T07:34:52,2026-02-03T07:34:52
REP-00002349,LON-0000381,FIN-001722,12797.95,12797.95,paid,2026-03-26,2026-03-26T02:01:06,2026-03-26T02:01:06
REP-00002350,LON-0000381,FIN-001722,12797.95,0.0,missed,2026-04-25,,2026-04-25T02:01:06
REP-00002351,LON-0000381,FIN-001722,12797.95,0.0,missed,2026-05-25,,2026-05-25T02:01:06
REP-00002352,LON-0000382,FIN-001727,1222.71,1222.71,paid,2024-11-07,2024-11-09T13:36:24,2024-11-07T13:36:24
REP-00002353,LON-0000382,FIN-001727,1222.71,1222.71,late,2024-12-07,2024-12-27T13:36:24,2024-12-07T13:36:24
REP-00002354,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-01-06,2025-01-06T13:36:24,2025-01-06T13:36:24
REP-00002355,LON-0000382,FIN-001727,1222.71,1222.71,late,2025-02-05,2025-03-06T13:36:24,2025-02-05T13:36:24
REP-00002356,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-03-07,2025-03-10T13:36:24,2025-03-07T13:36:24
REP-00002357,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-04-06,2025-04-06T13:36:24,2025-04-06T13:36:24
REP-00002358,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-05-06,2025-05-06T13:36:24,2025-05-06T13:36:24
REP-00002359,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-06-05,2025-06-05T13:36:24,2025-06-05T13:36:24
REP-00002360,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-07-05,2025-07-08T13:36:24,2025-07-05T13:36:24
REP-00002361,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-08-04,2025-08-04T13:36:24,2025-08-04T13:36:24
REP-00002362,LON-0000382,FIN-001727,1222.71,1222.71,late,2025-09-03,2025-09-11T13:36:24,2025-09-03T13:36:24
REP-00002363,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-10-03,2025-10-04T13:36:24,2025-10-03T13:36:24
REP-00002364,LON-0000382,FIN-001727,1222.71,1222.71,late,2025-11-02,2025-11-13T13:36:24,2025-11-02T13:36:24
REP-00002365,LON-0000382,FIN-001727,1222.71,1222.71,paid,2025-12-02,2025-12-04T13:36:24,2025-12-02T13:36:24
REP-00002366,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-01-01,2026-01-03T13:36:24,2026-01-01T13:36:24
REP-00002367,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-01-31,2026-02-01T13:36:24,2026-01-31T13:36:24
REP-00002368,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-03-02,2026-03-03T13:36:24,2026-03-02T13:36:24
REP-00002369,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-04-01,2026-04-01T13:36:24,2026-04-01T13:36:24
REP-00002370,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-05-01,2026-05-02T13:36:24,2026-05-01T13:36:24
REP-00002371,LON-0000382,FIN-001727,1222.71,1222.71,paid,2026-05-31,2026-06-01T13:36:24,2026-05-31T13:36:24
REP-00002372,LON-0000383,FIN-001731,841.68,841.68,paid,2025-01-01,2025-01-04T00:59:19,2025-01-01T00:59:19
REP-00002373,LON-0000383,FIN-001731,841.68,841.68,paid,2025-01-31,2025-02-03T00:59:19,2025-01-31T00:59:19
REP-00002374,LON-0000383,FIN-001731,841.68,841.68,paid,2025-03-02,2025-03-03T00:59:19,2025-03-02T00:59:19
REP-00002375,LON-0000383,FIN-001731,841.68,841.68,paid,2025-04-01,2025-04-01T00:59:19,2025-04-01T00:59:19
REP-00002376,LON-0000383,FIN-001731,841.68,841.68,paid,2025-05-01,2025-05-01T00:59:19,2025-05-01T00:59:19
REP-00002377,LON-0000383,FIN-001731,841.68,841.68,paid,2025-05-31,2025-06-02T00:59:19,2025-05-31T00:59:19
REP-00002378,LON-0000384,FIN-001733,4652.45,4652.45,paid,2026-05-15,2026-05-17T06:27:40,2026-05-15T06:27:40
REP-00002379,LON-0000384,FIN-001733,4652.45,4652.45,paid,2026-06-14,2026-06-17T06:27:40,2026-06-14T06:27:40
REP-00002380,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-01-21,2025-01-24T00:11:06,2025-01-21T00:11:06
REP-00002381,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-02-20,2025-02-20T00:11:06,2025-02-20T00:11:06
REP-00002382,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-03-22,2025-03-25T00:11:06,2025-03-22T00:11:06
REP-00002383,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-04-21,2025-04-22T00:11:06,2025-04-21T00:11:06
REP-00002384,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-05-21,2025-05-22T00:11:06,2025-05-21T00:11:06
REP-00002385,LON-0000385,FIN-001736,3516.74,3516.74,paid,2025-06-20,2025-06-23T00:11:06,2025-06-20T00:11:06
REP-00002386,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-06-19,2025-06-20T11:54:54,2025-06-19T11:54:54
REP-00002387,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-07-19,2025-07-19T11:54:54,2025-07-19T11:54:54
REP-00002388,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-08-18,2025-08-21T11:54:54,2025-08-18T11:54:54
REP-00002389,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-09-17,2025-09-17T11:54:54,2025-09-17T11:54:54
REP-00002390,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-10-17,2025-10-18T11:54:54,2025-10-17T11:54:54
REP-00002391,LON-0000386,FIN-001755,7594.59,7594.59,paid,2025-11-16,2025-11-16T11:54:54,2025-11-16T11:54:54
REP-00002392,LON-0000387,FIN-001759,1307.86,1307.86,late,2026-05-30,2026-06-25T21:52:46,2026-05-30T21:52:46
REP-00002393,LON-0000388,FIN-001760,774.97,774.97,paid,2026-01-27,2026-01-28T18:21:02,2026-01-27T18:21:02
REP-00002394,LON-0000388,FIN-001760,774.97,774.97,paid,2026-02-26,2026-03-01T18:21:02,2026-02-26T18:21:02
REP-00002395,LON-0000388,FIN-001760,774.97,774.97,late,2026-03-28,2026-04-25T18:21:02,2026-03-28T18:21:02
REP-00002396,LON-0000388,FIN-001760,774.97,774.97,late,2026-04-27,2026-05-03T18:21:02,2026-04-27T18:21:02
REP-00002397,LON-0000388,FIN-001760,774.97,774.97,late,2026-05-27,2026-06-09T18:21:02,2026-05-27T18:21:02
REP-00002398,LON-0000388,FIN-001760,774.97,774.97,paid,2026-06-26,2026-06-28T18:21:02,2026-06-26T18:21:02
REP-00002399,LON-0000389,FIN-001761,3073.69,3073.69,late,2024-09-11,2024-09-26T23:06:53,2024-09-11T23:06:53
REP-00002400,LON-0000389,FIN-001761,3073.69,0.0,missed,2024-10-11,,2024-10-11T23:06:53
REP-00002401,LON-0000389,FIN-001761,3073.69,3073.69,late,2024-11-10,2024-11-29T23:06:53,2024-11-10T23:06:53
REP-00002402,LON-0000389,FIN-001761,3073.69,3073.69,paid,2024-12-10,2024-12-10T23:06:53,2024-12-10T23:06:53
REP-00002403,LON-0000389,FIN-001761,3073.69,0.0,missed,2025-01-09,,2025-01-09T23:06:53
REP-00002404,LON-0000389,FIN-001761,3073.69,3073.69,paid,2025-02-08,2025-02-10T23:06:53,2025-02-08T23:06:53
REP-00002405,LON-0000389,FIN-001761,3073.69,0.0,missed,2025-03-10,,2025-03-10T23:06:53
REP-00002406,LON-0000389,FIN-001761,3073.69,3073.69,paid,2025-04-09,2025-04-12T23:06:53,2025-04-09T23:06:53
REP-00002407,LON-0000389,FIN-001761,3073.69,3073.69,paid,2025-05-09,2025-05-12T23:06:53,2025-05-09T23:06:53
REP-00002408,LON-0000389,FIN-001761,3073.69,3073.69,paid,2025-06-08,2025-06-08T23:06:53,2025-06-08T23:06:53
REP-00002409,LON-0000389,FIN-001761,3073.69,3073.69,paid,2025-07-08,2025-07-10T23:06:53,2025-07-08T23:06:53
REP-00002410,LON-0000389,FIN-001761,3073.69,3073.69,late,2025-08-07,2025-09-06T23:06:53,2025-08-07T23:06:53
REP-00002411,LON-0000390,FIN-001762,108.3,108.3,paid,2026-04-02,2026-04-03T05:54:05,2026-04-02T05:54:05
REP-00002412,LON-0000390,FIN-001762,108.3,108.3,paid,2026-05-02,2026-05-03T05:54:05,2026-05-02T05:54:05
REP-00002413,LON-0000390,FIN-001762,108.3,108.3,paid,2026-06-01,2026-06-02T05:54:05,2026-06-01T05:54:05
REP-00002414,LON-0000391,FIN-001767,5498.34,5498.34,paid,2025-05-08,2025-05-10T09:32:21,2025-05-08T09:32:21
REP-00002415,LON-0000391,FIN-001767,5498.34,5498.34,paid,2025-06-07,2025-06-07T09:32:21,2025-06-07T09:32:21
REP-00002416,LON-0000391,FIN-001767,5498.34,5498.34,paid,2025-07-07,2025-07-08T09:32:21,2025-07-07T09:32:21
REP-00002417,LON-0000392,FIN-001771,7543.11,7543.11,paid,2026-02-24,2026-02-26T03:53:18,2026-02-24T03:53:18
REP-00002418,LON-0000392,FIN-001771,7543.11,7543.11,paid,2026-03-26,2026-03-27T03:53:18,2026-03-26T03:53:18
REP-00002419,LON-0000392,FIN-001771,7543.11,7543.11,paid,2026-04-25,2026-04-25T03:53:18,2026-04-25T03:53:18
REP-00002420,LON-0000392,FIN-001771,7543.11,7543.11,paid,2026-05-25,2026-05-27T03:53:18,2026-05-25T03:53:18
REP-00002421,LON-0000392,FIN-001771,7543.11,7543.11,paid,2026-06-24,2026-06-27T03:53:18,2026-06-24T03:53:18
REP-00002422,LON-0000393,FIN-001773,584.77,584.77,paid,2025-12-27,2025-12-30T22:55:34,2025-12-27T22:55:34
REP-00002423,LON-0000393,FIN-001773,584.77,584.77,paid,2026-01-26,2026-01-29T22:55:34,2026-01-26T22:55:34
REP-00002424,LON-0000393,FIN-001773,584.77,584.77,paid,2026-02-25,2026-02-28T22:55:34,2026-02-25T22:55:34
REP-00002425,LON-0000393,FIN-001773,584.77,584.77,paid,2026-03-27,2026-03-29T22:55:34,2026-03-27T22:55:34
REP-00002426,LON-0000393,FIN-001773,584.77,584.77,paid,2026-04-26,2026-04-28T22:55:34,2026-04-26T22:55:34
REP-00002427,LON-0000393,FIN-001773,584.77,584.77,paid,2026-05-26,2026-05-29T22:55:34,2026-05-26T22:55:34
REP-00002428,LON-0000393,FIN-001773,584.77,584.77,paid,2026-06-25,2026-06-28T22:55:34,2026-06-25T22:55:34
REP-00002429,LON-0000394,FIN-001775,167.33,167.33,paid,2026-03-03,2026-03-05T00:33:36,2026-03-03T00:33:36
REP-00002430,LON-0000394,FIN-001775,167.33,167.33,paid,2026-04-02,2026-04-05T00:33:36,2026-04-02T00:33:36
REP-00002431,LON-0000394,FIN-001775,167.33,167.33,paid,2026-05-02,2026-05-05T00:33:36,2026-05-02T00:33:36
REP-00002432,LON-0000394,FIN-001775,167.33,167.33,paid,2026-06-01,2026-06-04T00:33:36,2026-06-01T00:33:36
REP-00002433,LON-0000395,FIN-001776,496.04,496.04,paid,2025-07-28,2025-07-28T03:39:20,2025-07-28T03:39:20
REP-00002434,LON-0000395,FIN-001776,496.04,496.04,paid,2025-08-27,2025-08-27T03:39:20,2025-08-27T03:39:20
REP-00002435,LON-0000395,FIN-001776,496.04,496.04,paid,2025-09-26,2025-09-26T03:39:20,2025-09-26T03:39:20
REP-00002436,LON-0000395,FIN-001776,496.04,496.04,paid,2025-10-26,2025-10-27T03:39:20,2025-10-26T03:39:20
REP-00002437,LON-0000395,FIN-001776,496.04,496.04,paid,2025-11-25,2025-11-28T03:39:20,2025-11-25T03:39:20
REP-00002438,LON-0000395,FIN-001776,496.04,496.04,late,2025-12-25,2025-12-31T03:39:20,2025-12-25T03:39:20
REP-00002439,LON-0000395,FIN-001776,496.04,496.04,paid,2026-01-24,2026-01-26T03:39:20,2026-01-24T03:39:20
REP-00002440,LON-0000395,FIN-001776,496.04,496.04,paid,2026-02-23,2026-02-25T03:39:20,2026-02-23T03:39:20
REP-00002441,LON-0000395,FIN-001776,496.04,496.04,late,2026-03-25,2026-04-11T03:39:20,2026-03-25T03:39:20
REP-00002442,LON-0000395,FIN-001776,496.04,496.04,paid,2026-04-24,2026-04-24T03:39:20,2026-04-24T03:39:20
REP-00002443,LON-0000395,FIN-001776,496.04,496.04,paid,2026-05-24,2026-05-24T03:39:20,2026-05-24T03:39:20
REP-00002444,LON-0000395,FIN-001776,496.04,496.04,paid,2026-06-23,2026-06-25T03:39:20,2026-06-23T03:39:20
REP-00002445,LON-0000396,FIN-001782,8031.31,8031.31,paid,2025-12-27,2025-12-28T12:38:57,2025-12-27T12:38:57
REP-00002446,LON-0000396,FIN-001782,8031.31,8031.31,paid,2026-01-26,2026-01-27T12:38:57,2026-01-26T12:38:57
REP-00002447,LON-0000396,FIN-001782,8031.31,8031.31,paid,2026-02-25,2026-02-27T12:38:57,2026-02-25T12:38:57
REP-00002448,LON-0000396,FIN-001782,8031.31,8031.31,paid,2026-03-27,2026-03-28T12:38:57,2026-03-27T12:38:57
REP-00002449,LON-0000396,FIN-001782,8031.31,8031.31,paid,2026-04-26,2026-04-26T12:38:57,2026-04-26T12:38:57
REP-00002450,LON-0000396,FIN-001782,8031.31,8031.31,late,2026-05-26,2026-05-30T12:38:57,2026-05-26T12:38:57
REP-00002451,LON-0000397,FIN-001783,3035.7,3035.7,late,2026-05-06,2026-05-14T14:46:55,2026-05-06T14:46:55
REP-00002452,LON-0000397,FIN-001783,3035.7,3035.7,paid,2026-06-05,2026-06-08T14:46:55,2026-06-05T14:46:55
REP-00002453,LON-0000398,FIN-001784,1184.72,1184.72,paid,2025-11-11,2025-11-12T08:17:57,2025-11-11T08:17:57
REP-00002454,LON-0000398,FIN-001784,1184.72,1184.72,paid,2025-12-11,2025-12-11T08:17:57,2025-12-11T08:17:57
REP-00002455,LON-0000398,FIN-001784,1184.72,1184.72,late,2026-01-10,2026-01-28T08:17:57,2026-01-10T08:17:57
REP-00002456,LON-0000398,FIN-001784,1184.72,1184.72,paid,2026-02-09,2026-02-10T08:17:57,2026-02-09T08:17:57
REP-00002457,LON-0000398,FIN-001784,1184.72,1184.72,paid,2026-03-11,2026-03-11T08:17:57,2026-03-11T08:17:57
REP-00002458,LON-0000398,FIN-001784,1184.72,1184.72,late,2026-04-10,2026-04-28T08:17:57,2026-04-10T08:17:57
REP-00002459,LON-0000398,FIN-001784,1184.72,1184.72,paid,2026-05-10,2026-05-13T08:17:57,2026-05-10T08:17:57
REP-00002460,LON-0000398,FIN-001784,1184.72,1184.72,paid,2026-06-09,2026-06-11T08:17:57,2026-06-09T08:17:57
REP-00002461,LON-0000399,FIN-001791,2753.15,2753.15,paid,2025-06-30,2025-07-03T19:12:29,2025-06-30T19:12:29
REP-00002462,LON-0000399,FIN-001791,2753.15,2753.15,late,2025-07-30,2025-08-19T19:12:29,2025-07-30T19:12:29
REP-00002463,LON-0000399,FIN-001791,2753.15,2753.15,paid,2025-08-29,2025-08-31T19:12:29,2025-08-29T19:12:29
REP-00002464,LON-0000399,FIN-001791,2753.15,2753.15,late,2025-09-28,2025-10-15T19:12:29,2025-09-28T19:12:29
REP-00002465,LON-0000399,FIN-001791,2753.15,2753.15,paid,2025-10-28,2025-10-30T19:12:29,2025-10-28T19:12:29
REP-00002466,LON-0000399,FIN-001791,2753.15,2753.15,paid,2025-11-27,2025-11-27T19:12:29,2025-11-27T19:12:29
REP-00002467,LON-0000399,FIN-001791,2753.15,2753.15,paid,2025-12-27,2025-12-27T19:12:29,2025-12-27T19:12:29
REP-00002468,LON-0000399,FIN-001791,2753.15,2753.15,paid,2026-01-26,2026-01-26T19:12:29,2026-01-26T19:12:29
REP-00002469,LON-0000399,FIN-001791,2753.15,2753.15,paid,2026-02-25,2026-02-25T19:12:29,2026-02-25T19:12:29
REP-00002470,LON-0000399,FIN-001791,2753.15,2753.15,paid,2026-03-27,2026-03-28T19:12:29,2026-03-27T19:12:29
REP-00002471,LON-0000399,FIN-001791,2753.15,2753.15,paid,2026-04-26,2026-04-28T19:12:29,2026-04-26T19:12:29
REP-00002472,LON-0000399,FIN-001791,2753.15,2753.15,late,2026-05-26,2026-06-18T19:12:29,2026-05-26T19:12:29
REP-00002473,LON-0000400,FIN-001794,3827.96,3827.96,paid,2026-06-25,2026-06-28T22:41:51,2026-06-25T22:41:51
REP-00002474,LON-0000401,FIN-001795,234.67,234.67,paid,2026-06-20,2026-06-21T00:48:18,2026-06-20T00:48:18
REP-00002475,LON-0000402,FIN-001798,582.88,582.88,paid,2025-08-06,2025-08-09T10:07:25,2025-08-06T10:07:25
REP-00002476,LON-0000402,FIN-001798,582.88,582.88,paid,2025-09-05,2025-09-08T10:07:25,2025-09-05T10:07:25
REP-00002477,LON-0000402,FIN-001798,582.88,582.88,paid,2025-10-05,2025-10-06T10:07:25,2025-10-05T10:07:25
REP-00002478,LON-0000402,FIN-001798,582.88,582.88,paid,2025-11-04,2025-11-06T10:07:25,2025-11-04T10:07:25
REP-00002479,LON-0000402,FIN-001798,582.88,582.88,paid,2025-12-04,2025-12-05T10:07:25,2025-12-04T10:07:25
